era,year,month,product,sector,n_cells,hfr_mean,hfr_std,hfr_median,hfi_mean,hfi_std,hfi_median,hs_mean,hs_std,hs_median,hsc_mean,hsc_std,hsc_median
ENV,2005,6,LEGOS_ENV,Western_Weddell,553,0.14775440096855164,0.07237737625837326,0.14085106551647186,0.21793729066848755,0.08268444985151291,0.21716907620429993,0.3217688798904419,0.13562420010566711,0.346427321434021,0.0702621191740036,0.029615182429552078,0.07564659416675568
ENV,2005,6,LEGOS_ENV,Eastern_Weddell,1119,0.09432278573513031,0.06084352359175682,0.09142372012138367,0.11279180645942688,0.06291799247264862,0.11027991771697998,0.08605730533599854,0.06427863240242004,0.06795535236597061,0.018791653215885162,0.01403601560741663,0.01483887154608965
ENV,2005,6,LEGOS_ENV,Indian,586,0.09048907458782196,0.0863557830452919,0.07602155953645706,0.09808343648910522,0.08670603483915329,0.08520741760730743,0.03509819135069847,0.020522914826869965,0.03276696056127548,0.007664114236831665,0.004481425974518061,0.007155060768127441
ENV,2005,6,LEGOS_ENV,Western_Pacific,453,0.09685360640287399,0.10104570537805557,0.07421136647462845,0.10975293070077896,0.0932486429810524,0.09191983938217163,0.06893738359212875,0.05110473558306694,0.056036919355392456,0.015053309500217438,0.011159336194396019,0.012236341834068298
ENV,2005,6,LEGOS_ENV,Ross,1084,0.09491278976202011,0.06878411024808884,0.08678214997053146,0.1298767328262329,0.06557009369134903,0.12219227850437164,0.16799083352088928,0.1078539788722992,0.14492377638816833,0.03668282553553581,0.023551220074295998,0.03164586424827576
ENV,2005,6,LEGOS_ENV,Amundsen_Bellingshausen,647,0.12142472714185715,0.08928903937339783,0.10713072866201401,0.15331409871578217,0.09117694944143295,0.1454634964466095,0.16029740869998932,0.08238667994737625,0.16034476459026337,0.035002876073122025,0.017990127205848694,0.035013213753700256
ENV,2005,7,CCI_ENV,Western_Weddell,576,0.11375990509986877,0.08535891026258469,0.10374626517295837,0.18939410150051117,0.1003115326166153,0.1839648187160492,0.316911906003952,0.11780090630054474,0.3247034549713135,0.07563421130180359,0.027999212965369225,0.07804667949676514
ENV,2005,7,CCI_ENV,Eastern_Weddell,1445,0.035103194415569305,0.04531046748161316,0.024183396250009537,0.07995226234197617,0.047704003751277924,0.07056069374084473,0.18767385184764862,0.06221926212310791,0.17691601812839508,0.04484907537698746,0.014721721410751343,0.04237658157944679
ENV,2005,7,CCI_ENV,Indian,888,0.04884986951947212,0.05811183899641037,0.03279583156108856,0.0758003443479538,0.058036789298057556,0.060086991637945175,0.112331822514534,0.020351551473140717,0.1113174557685852,0.026950472965836525,0.004859925247728825,0.026720121502876282
ENV,2005,7,CCI_ENV,Western_Pacific,522,0.07529152929782867,0.07360821217298508,0.05155434459447861,0.10818404704332352,0.07359001785516739,0.08836157619953156,0.137240469455719,0.0440896674990654,0.1248457133769989,0.03289252147078514,0.010555408895015717,0.029811467975378036
ENV,2005,7,CCI_ENV,Ross,1196,0.05479765310883522,0.06666845083236694,0.038694847375154495,0.09953714162111282,0.06679072231054306,0.08370653539896011,0.18732993304729462,0.04799443483352661,0.1994149088859558,0.0447394959628582,0.011510376818478107,0.04750661179423332
ENV,2005,7,CCI_ENV,Amundsen_Bellingshausen,646,0.15153127908706665,0.15505139529705048,0.10372869670391083,0.19848160445690155,0.15943749248981476,0.14827656745910645,0.19655920565128326,0.050705425441265106,0.19406746327877045,0.0469503179192543,0.012033384293317795,0.04651287570595741
ENV,2005,7,LEGOS_ENV,Western_Weddell,576,0.13281387090682983,0.07538522779941559,0.12977983057498932,0.20185638964176178,0.09349976480007172,0.20333582162857056,0.3191944658756256,0.15446528792381287,0.35221660137176514,0.0696999654173851,0.03372936323285103,0.07691075652837753
ENV,2005,7,LEGOS_ENV,Eastern_Weddell,1445,0.09385551512241364,0.051484301686286926,0.09201236814260483,0.11431717872619629,0.05676098167896271,0.11253875494003296,0.09628662467002869,0.07113033533096313,0.07827018201351166,0.021025346592068672,0.015532168559730053,0.017091240733861923
ENV,2005,7,LEGOS_ENV,Indian,888,0.07490599900484085,0.07446374744176865,0.06742731481790543,0.08245717734098434,0.0746079832315445,0.07490788400173187,0.036667514592409134,0.025830738246440887,0.029866432771086693,0.008006795309484005,0.005640453193336725,0.006521698087453842
ENV,2005,7,LEGOS_ENV,Western_Pacific,522,0.10957276821136475,0.10277825593948364,0.08596089482307434,0.12735874950885773,0.10159227252006531,0.10589808225631714,0.08965139091014862,0.054192207753658295,0.08430933207273483,0.019576461985707283,0.011833523400127888,0.01840996742248535
ENV,2005,7,LEGOS_ENV,Ross,1196,0.09478069841861725,0.07344264537096024,0.08211730420589447,0.12111113965511322,0.07320386171340942,0.107871875166893,0.12484647333621979,0.0735330656170845,0.11086288839578629,0.027261734008789062,0.016056831926107407,0.024208251386880875
ENV,2005,7,LEGOS_ENV,Amundsen_Bellingshausen,646,0.14354173839092255,0.11354489624500275,0.12017752230167389,0.19088789820671082,0.11471850425004959,0.1711142212152481,0.23574087023735046,0.13478223979473114,0.23514775931835175,0.0514768622815609,0.029431330040097237,0.05134734511375427
ENV,2005,8,CCI_ENV,Western_Weddell,542,0.10418403148651123,0.07919130474328995,0.08301316201686859,0.17828461527824402,0.09254451841115952,0.16288040578365326,0.30984827876091003,0.11284001916646957,0.33027219772338867,0.07410059124231339,0.026820208877325058,0.07865051925182343
ENV,2005,8,CCI_ENV,Eastern_Weddell,1633,0.039549075067043304,0.04708448052406311,0.02766558714210987,0.08569560199975967,0.055148039013147354,0.07263955473899841,0.19341175258159637,0.07152853906154633,0.17365731298923492,0.046146515756845474,0.016989877447485924,0.04127785563468933
ENV,2005,8,CCI_ENV,Indian,1125,0.04065975919365883,0.04799553379416466,0.028881408274173737,0.06816289573907852,0.047606129199266434,0.056210316717624664,0.11539772897958755,0.018323002383112907,0.11396428942680359,0.027503138408064842,0.004428256768733263,0.027181804180145264
ENV,2005,8,CCI_ENV,Western_Pacific,528,0.08647660911083221,0.08880101144313812,0.058670978993177414,0.11969459801912308,0.0902317687869072,0.09261900186538696,0.13923394680023193,0.045061878859996796,0.1283867061138153,0.033217985183000565,0.010863976553082466,0.03067965619266033
ENV,2005,8,CCI_ENV,Ross,1178,0.05849204212427139,0.05727802589535713,0.04399477690458298,0.10717429965734482,0.05698757246136665,0.09654601663351059,0.20475506782531738,0.059897370636463165,0.22464191913604736,0.048682261258363724,0.014362366870045662,0.05305006355047226
ENV,2005,8,CCI_ENV,Amundsen_Bellingshausen,809,0.1384737193584442,0.15062327682971954,0.07709474861621857,0.18206986784934998,0.1578064113855362,0.11623658239841461,0.18315541744232178,0.052227381616830826,0.1792173981666565,0.04359613358974457,0.012544685043394566,0.04286498576402664
ENV,2005,8,LEGOS_ENV,Western_Weddell,542,0.12731412053108215,0.07801594585180283,0.11272134631872177,0.1850157231092453,0.09170886874198914,0.16731247305870056,0.2679653763771057,0.13403049111366272,0.2907809317111969,0.05851348489522934,0.02926717698574066,0.06349552422761917
ENV,2005,8,LEGOS_ENV,Eastern_Weddell,1633,0.08614979684352875,0.052322421222925186,0.0821378231048584,0.10823511332273483,0.05751689523458481,0.10136658698320389,0.10431454330682755,0.07072936743497849,0.08333911001682281,0.022778339684009552,0.015444612130522728,0.018198098987340927
ENV,2005,8,LEGOS_ENV,Indian,1125,0.07629283517599106,0.06774124503135681,0.06547170132398605,0.08591186255216599,0.06734056770801544,0.07726680487394333,0.047192204743623734,0.026647580787539482,0.04227340593934059,0.010304988361895084,0.005818821024149656,0.00923091173171997
ENV,2005,8,LEGOS_ENV,Western_Pacific,528,0.10073862969875336,0.10135345906019211,0.0767139345407486,0.11821229010820389,0.10134425759315491,0.09474427998065948,0.08351021260023117,0.04022578150033951,0.08202926069498062,0.01823546551167965,0.008783784694969654,0.017912089824676514
ENV,2005,8,LEGOS_ENV,Ross,1178,0.09394814819097519,0.06624867022037506,0.08561064302921295,0.12862612307071686,0.06698748469352722,0.1230960264801979,0.16295665502548218,0.09950621426105499,0.1495656669139862,0.035583555698394775,0.021728385239839554,0.03265947103500366
ENV,2005,8,LEGOS_ENV,Amundsen_Bellingshausen,809,0.1389325112104416,0.11499617248773575,0.11044900119304657,0.17176108062267303,0.1222025603055954,0.13898438215255737,0.1638178527355194,0.1109677106142044,0.15250429511070251,0.03577160835266113,0.024231141433119774,0.033301156014204025
ENV,2005,9,CCI_ENV,Western_Weddell,535,0.09474842250347137,0.08374857902526855,0.06807287782430649,0.1597750335931778,0.09369610995054245,0.13512152433395386,0.2727120518684387,0.09319218248128891,0.2893333435058594,0.06502661108970642,0.021980609744787216,0.0686509981751442
ENV,2005,9,CCI_ENV,Eastern_Weddell,1698,0.044230785220861435,0.0444314144551754,0.03235409036278725,0.08774096518754959,0.051557477563619614,0.07350245118141174,0.18255791068077087,0.059881873428821564,0.16781988739967346,0.043510179966688156,0.014217588119208813,0.03999851271510124
ENV,2005,9,CCI_ENV,Indian,1273,0.03415296599268913,0.04800204932689667,0.022011300548911095,0.061585091054439545,0.04785976931452751,0.050684086978435516,0.1150418221950531,0.02112906239926815,0.11219565570354462,0.027432123199105263,0.005129033699631691,0.026777779683470726
ENV,2005,9,CCI_ENV,Western_Pacific,546,0.07992537319660187,0.09739694744348526,0.04785493016242981,0.11186613142490387,0.09877276420593262,0.08129586279392242,0.1333310604095459,0.04157675802707672,0.12434789538383484,0.0319407619535923,0.010018505156040192,0.02994326874613762
ENV,2005,9,CCI_ENV,Ross,1293,0.056672073900699615,0.05718637630343437,0.04419267922639847,0.10081860423088074,0.05854397639632225,0.09173213690519333,0.18583467602729797,0.05245807766914368,0.19875842332839966,0.04414653405547142,0.01236707717180252,0.0466560423374176
ENV,2005,9,CCI_ENV,Amundsen_Bellingshausen,657,0.16633887588977814,0.1948707550764084,0.0769517794251442,0.21501073241233826,0.19804830849170685,0.12440387904644012,0.203228160738945,0.042626991868019104,0.2046257108449936,0.04867184907197952,0.010227708145976067,0.04897356033325195
ENV,2005,9,LEGOS_ENV,Western_Weddell,535,0.1291603147983551,0.07867191731929779,0.1159706637263298,0.17786559462547302,0.09131927043199539,0.1621619462966919,0.2304524928331375,0.1263250857591629,0.22143056988716125,0.05032208189368248,0.027584608644247055,0.048352040350437164
ENV,2005,9,LEGOS_ENV,Eastern_Weddell,1698,0.0888020396232605,0.05130435526371002,0.08534622192382812,0.11546902358531952,0.05917202681303024,0.11087290197610855,0.12392996996641159,0.07746928185224533,0.09798519313335419,0.02706160768866539,0.01691635325551033,0.021396251395344734
ENV,2005,9,LEGOS_ENV,Indian,1273,0.07111582159996033,0.07724274694919586,0.06223040446639061,0.08082982897758484,0.07663557678461075,0.07215577363967896,0.047107111662626266,0.02673373743891716,0.04586854577064514,0.010286406613886356,0.005837634671479464,0.010015949606895447
ENV,2005,9,LEGOS_ENV,Western_Pacific,546,0.10499507188796997,0.11224600672721863,0.0827508494257927,0.11999957263469696,0.1089458167552948,0.10034596174955368,0.08230983465909958,0.04487987980246544,0.07830508053302765,0.017973346635699272,0.009800063446164131,0.017098860815167427
ENV,2005,9,LEGOS_ENV,Ross,1293,0.09875043481588364,0.0638585239648819,0.0939633846282959,0.12548793852329254,0.06789518147706985,0.12182124704122543,0.12449262291193008,0.07004866003990173,0.12116672098636627,0.027184471487998962,0.015295972116291523,0.026458218693733215
ENV,2005,9,LEGOS_ENV,Amundsen_Bellingshausen,657,0.15765319764614105,0.13923710584640503,0.11856357753276825,0.1925240010023117,0.14788618683815002,0.153959721326828,0.17891395092010498,0.1219811961054802,0.16603219509124756,0.03906802460551262,0.026636067777872086,0.036255136132240295
ENV,2005,10,CCI_ENV,Western_Weddell,508,0.07369008660316467,0.07464815676212311,0.0519644059240818,0.13173627853393555,0.08067414909601212,0.1083918958902359,0.2427307665348053,0.07560114562511444,0.25339823961257935,0.05804619565606117,0.018142640590667725,0.06051364168524742
ENV,2005,10,CCI_ENV,Eastern_Weddell,1631,0.036695972084999084,0.043339330703020096,0.02774568647146225,0.0756770670413971,0.0486278161406517,0.06428712606430054,0.16326481103897095,0.054390113800764084,0.14994271099567413,0.03898109868168831,0.012946893461048603,0.03576909378170967
ENV,2005,10,CCI_ENV,Indian,1239,0.036103472113609314,0.05240100622177124,0.02348359115421772,0.06264375150203705,0.053068868815898895,0.050481200218200684,0.11133153736591339,0.02431526593863964,0.10871621966362,0.026540273800492287,0.005778030958026648,0.025951281189918518
ENV,2005,10,CCI_ENV,Western_Pacific,477,0.0742935910820961,0.09346626698970795,0.04526553675532341,0.10299728810787201,0.09541353583335876,0.07441392540931702,0.1198551133275032,0.03255775198340416,0.11118079721927643,0.028703706339001656,0.007852503098547459,0.026694253087043762
ENV,2005,10,CCI_ENV,Ross,1320,0.04921858385205269,0.05045823007822037,0.03950290009379387,0.09035686403512955,0.05081775411963463,0.08045744895935059,0.17280977964401245,0.05141974985599518,0.1825753152370453,0.04113828390836716,0.012310448102653027,0.043677154928445816
ENV,2005,10,CCI_ENV,Amundsen_Bellingshausen,697,0.1393897980451584,0.17745769023895264,0.05046140030026436,0.18747806549072266,0.17920570075511932,0.09632181376218796,0.20224791765213013,0.040809523314237595,0.2013666331768036,0.04808825999498367,0.010006412863731384,0.04793071746826172
ENV,2005,10,LEGOS_ENV,Western_Weddell,508,0.11036749929189682,0.08570108562707901,0.0932873785495758,0.15161453187465668,0.09694630652666092,0.13026806712150574,0.19416499137878418,0.11529357731342316,0.17356687784194946,0.0414077490568161,0.024587582796812057,0.03701498359441757
ENV,2005,10,LEGOS_ENV,Eastern_Weddell,1631,0.07011336088180542,0.0551765039563179,0.06796829402446747,0.09248612821102142,0.05792213976383209,0.0873466432094574,0.10800942033529282,0.06876318901777267,0.08484259247779846,0.02303415723145008,0.01466448325663805,0.018093585968017578
ENV,2005,10,LEGOS_ENV,Indian,1239,0.05438446253538132,0.07666706293821335,0.046518724411726,0.06303223222494125,0.07733911275863647,0.05660305172204971,0.04247112199664116,0.032296616584062576,0.036959342658519745,0.009057418443262577,0.006887597497552633,0.007881966419517994
ENV,2005,10,LEGOS_ENV,Western_Pacific,477,0.08954203128814697,0.1024462878704071,0.06760770082473755,0.10555224120616913,0.10405450314283371,0.08669473975896835,0.083522267639637,0.060733500868082047,0.06567147374153137,0.017812009900808334,0.012952066026628017,0.014005141332745552
ENV,2005,10,LEGOS_ENV,Ross,1320,0.08332833647727966,0.07108940929174423,0.0775245726108551,0.10861250758171082,0.06722566485404968,0.10384318977594376,0.12463942915201187,0.07996585220098495,0.11069618165493011,0.02658068761229515,0.017053570598363876,0.02360713854432106
ENV,2005,10,LEGOS_ENV,Amundsen_Bellingshausen,697,0.13190023601055145,0.1420849710702896,0.08327459543943405,0.16183556616306305,0.14838749170303345,0.11116810888051987,0.17086908221244812,0.12498876452445984,0.13899953663349152,0.036439649760723114,0.026655184105038643,0.029643133282661438
ENV,2006,5,CCI_ENV,Western_Weddell,465,0.0925142765045166,0.06840308010578156,0.0786445140838623,0.17177262902259827,0.08028165996074677,0.15600939095020294,0.3297216296195984,0.11494031548500061,0.32619142532348633,0.07925835251808167,0.02707059308886528,0.07838708162307739
ENV,2006,5,CCI_ENV,Eastern_Weddell,633,0.05185360088944435,0.04712199792265892,0.03739244118332863,0.087217777967453,0.04735076054930687,0.07325771450996399,0.14465659856796265,0.049543190747499466,0.13042549788951874,0.03536417707800865,0.012311209924519062,0.032299160957336426
ENV,2006,5,CCI_ENV,Indian,398,0.07529941946268082,0.07935289293527603,0.0574747771024704,0.09681785851716995,0.07936209440231323,0.07812981307506561,0.08981839567422867,0.01188130397349596,0.08910156041383743,0.021518442779779434,0.002817583503201604,0.02124418504536152
ENV,2006,5,CCI_ENV,Western_Pacific,293,0.1112992987036705,0.10153574496507645,0.08319881558418274,0.1389138549566269,0.10547055304050446,0.10950762033462524,0.11496948450803757,0.04153679683804512,0.09936138987541199,0.027614548802375793,0.00989669281989336,0.02387120947241783
ENV,2006,5,CCI_ENV,Ross,805,0.06735357642173767,0.05740046128630638,0.05181540176272392,0.09968741983175278,0.058415256440639496,0.08355242758989334,0.13543637096881866,0.027005383744835854,0.13507427275180817,0.032333847135305405,0.006634844467043877,0.03219901770353317
ENV,2006,5,CCI_ENV,Amundsen_Bellingshausen,495,0.1129412055015564,0.09638199955224991,0.08195794373750687,0.14568226039409637,0.10010738670825958,0.11429992318153381,0.13575437664985657,0.03497152402997017,0.1325310617685318,0.03274105489253998,0.008626438677310944,0.03174014389514923
ENV,2006,5,LEGOS_ENV,Western_Weddell,465,0.11679008603096008,0.08369828760623932,0.1043069139122963,0.16401512920856476,0.09031268954277039,0.15142406523227692,0.23738659918308258,0.12964750826358795,0.2436475157737732,0.04816329851746559,0.026304148137569427,0.049433574080467224
ENV,2006,5,LEGOS_ENV,Eastern_Weddell,633,0.07832937687635422,0.05780506879091263,0.07461315393447876,0.08902903646230698,0.05915738642215729,0.08403084427118301,0.05446410924196243,0.05361912027001381,0.04010256007313728,0.01105020847171545,0.01087876781821251,0.008136395364999771
ENV,2006,5,LEGOS_ENV,Indian,398,0.09172973781824112,0.08798405528068542,0.07475613057613373,0.0969352200627327,0.08444198966026306,0.08262033760547638,0.03037026897072792,0.015244398266077042,0.02828611060976982,0.006161815486848354,0.003092931816354394,0.005738958716392517
ENV,2006,5,LEGOS_ENV,Western_Pacific,293,0.12666602432727814,0.12545651197433472,0.10085012763738632,0.13188892602920532,0.11891216784715652,0.10771914571523666,0.06931086629629135,0.07452341914176941,0.04110087454319,0.014062461443245411,0.015120035037398338,0.008338943123817444
ENV,2006,5,LEGOS_ENV,Ross,805,0.09199169278144836,0.056169431656599045,0.08937504142522812,0.1103438064455986,0.05709792673587799,0.1082519143819809,0.0946648046374321,0.05057312548160553,0.08723156154155731,0.019206516444683075,0.010260767303407192,0.017698384821414948
ENV,2006,5,LEGOS_ENV,Amundsen_Bellingshausen,495,0.11226645112037659,0.09154627472162247,0.09714704006910324,0.12756742537021637,0.09405037760734558,0.11170648038387299,0.07764266431331635,0.04328445345163345,0.07777582108974457,0.015752898529171944,0.008781970478594303,0.015779919922351837
ENV,2006,6,CCI_ENV,Western_Weddell,505,0.08717501908540726,0.05943884700536728,0.07437682896852493,0.1681121289730072,0.07388413697481155,0.15077407658100128,0.33963751792907715,0.11736926436424255,0.3429131805896759,0.08093710243701935,0.027937686070799828,0.081688292324543
ENV,2006,6,CCI_ENV,Eastern_Weddell,1172,0.03920263424515724,0.03797680512070656,0.0323757641017437,0.07938405871391296,0.03874874860048294,0.0722532719373703,0.16766183078289032,0.05958564579486847,0.15866045653820038,0.040181417018175125,0.014262051321566105,0.03812318295240402
ENV,2006,6,CCI_ENV,Indian,711,0.0521896667778492,0.047380391508340836,0.039950959384441376,0.07664934545755386,0.04701227322220802,0.06485054641962051,0.10153749585151672,0.015441598370671272,0.1015019416809082,0.024459674954414368,0.003639630740508437,0.024535849690437317
ENV,2006,6,CCI_ENV,Western_Pacific,379,0.10786142945289612,0.09323976933956146,0.08196508884429932,0.1400321125984192,0.09540830552577972,0.11258184164762497,0.13435380160808563,0.04658687114715576,0.11820545047521591,0.03217067942023277,0.011194044724106789,0.02817758545279503
ENV,2006,6,CCI_ENV,Ross,1007,0.0683874860405922,0.05298197641968727,0.054604630917310715,0.10626854747533798,0.05427589267492294,0.09193120151758194,0.15841463208198547,0.038083724677562714,0.16344338655471802,0.03788105770945549,0.009328325279057026,0.039041560143232346
ENV,2006,6,CCI_ENV,Amundsen_Bellingshausen,591,0.1174832284450531,0.09978976100683212,0.08450422435998917,0.15741582214832306,0.10506134480237961,0.12084484845399857,0.16692106425762177,0.040178023278713226,0.16237151622772217,0.03993261232972145,0.009611674584448338,0.038795389235019684
ENV,2006,6,LEGOS_ENV,Western_Weddell,505,0.10587215423583984,0.06840013712644577,0.09833068400621414,0.15919090807437897,0.08435896784067154,0.15060237050056458,0.24367110431194305,0.12570761144161224,0.24917861819267273,0.05320852994918823,0.027449775487184525,0.054411161690950394
ENV,2006,6,LEGOS_ENV,Eastern_Weddell,1172,0.089031882584095,0.05261537432670593,0.08494605123996735,0.10721108317375183,0.050784822553396225,0.10299608111381531,0.08664552122354507,0.055406324565410614,0.07666666805744171,0.01892009563744068,0.012098640203475952,0.01674109324812889
ENV,2006,6,LEGOS_ENV,Indian,711,0.07379612326622009,0.06017966568470001,0.07274596393108368,0.08315888792276382,0.06017761304974556,0.08274544775485992,0.04207970201969147,0.021862724795937538,0.03997642919421196,0.009188611060380936,0.004773989785462618,0.008729331195354462
ENV,2006,6,LEGOS_ENV,Western_Pacific,379,0.11874424666166306,0.09589773416519165,0.09860440343618393,0.13205406069755554,0.09727244079113007,0.11115571856498718,0.06328852474689484,0.04549960419535637,0.05191803351044655,0.013819814659655094,0.009935389272868633,0.011336930096149445
ENV,2006,6,LEGOS_ENV,Ross,1007,0.09739165008068085,0.05247099697589874,0.09168771654367447,0.11635055392980576,0.05351230502128601,0.1130169928073883,0.09093683958053589,0.05098224803805351,0.07971350103616714,0.01985715515911579,0.011132589541375637,0.017406407743692398
ENV,2006,6,LEGOS_ENV,Amundsen_Bellingshausen,591,0.11758089810609818,0.08965679258108139,0.09561438858509064,0.1423252820968628,0.08953918516635895,0.12473278492689133,0.1215536966919899,0.07119473069906235,0.12514230608940125,0.026542719453573227,0.015546229667961597,0.02732633240520954
ENV,2006,7,CCI_ENV,Western_Weddell,513,0.06833434849977493,0.05928782746195793,0.05845525488257408,0.14736248552799225,0.06791005283594131,0.13802917301654816,0.3318859934806824,0.11492600291967392,0.3447040319442749,0.07902813702821732,0.027311254292726517,0.08186708390712738
ENV,2006,7,CCI_ENV,Eastern_Weddell,1447,0.03818679600954056,0.039078615605831146,0.03035508096218109,0.08218438923358917,0.04497102275490761,0.07392925024032593,0.18457995355129242,0.06365052610635757,0.17151951789855957,0.043997593224048615,0.015224282629787922,0.04075094312429428
ENV,2006,7,CCI_ENV,Indian,1066,0.03546229749917984,0.04086736962199211,0.02556992881000042,0.061735015362501144,0.04066731408238411,0.05260702222585678,0.11000458151102066,0.019963137805461884,0.10707554221153259,0.026272719725966454,0.0047597032971680164,0.02562449872493744
ENV,2006,7,CCI_ENV,Western_Pacific,450,0.10492653399705887,0.10427626967430115,0.07438039034605026,0.13807497918605804,0.10556246340274811,0.10958802700042725,0.13884007930755615,0.045779261738061905,0.12573853135108948,0.03314843401312828,0.010889695025980473,0.03028271719813347
ENV,2006,7,CCI_ENV,Ross,1068,0.0642789974808693,0.0605318620800972,0.04744291305541992,0.10906892269849777,0.06382451206445694,0.08950567245483398,0.18821971118450165,0.049080561846494675,0.20174342393875122,0.044789932668209076,0.011768031865358353,0.04763055592775345
ENV,2006,7,CCI_ENV,Amundsen_Bellingshausen,689,0.13050144910812378,0.12046973407268524,0.08505324274301529,0.17730587720870972,0.12592417001724243,0.12762925028800964,0.19505928456783295,0.04942462965846062,0.19210337102413177,0.04680444300174713,0.011712200939655304,0.04589542746543884
ENV,2006,7,LEGOS_ENV,Western_Weddell,513,0.1038217842578888,0.06331714987754822,0.10172687470912933,0.14670728147029877,0.0734606385231018,0.14237350225448608,0.1985299289226532,0.10736510902643204,0.20448526740074158,0.04335140809416771,0.023444468155503273,0.044651832431554794
ENV,2006,7,LEGOS_ENV,Eastern_Weddell,1447,0.09225666522979736,0.05248120427131653,0.09007129818201065,0.11487971246242523,0.056850600987672806,0.11313816159963608,0.10346254706382751,0.05864504352211952,0.09456070512533188,0.022592296823859215,0.012805853970348835,0.020648472011089325
ENV,2006,7,LEGOS_ENV,Indian,1066,0.0702722892165184,0.05844928324222565,0.06663568317890167,0.08116474002599716,0.05887874960899353,0.07781204581260681,0.05051505193114281,0.021698107942938805,0.0487254299223423,0.011030572466552258,0.004738044459372759,0.01063978485763073
ENV,2006,7,LEGOS_ENV,Western_Pacific,450,0.1210179328918457,0.1154804602265358,0.09853021800518036,0.13391909003257751,0.11405805498361588,0.11109581589698792,0.06638576835393906,0.04422907158732414,0.05637132748961449,0.014496134594082832,0.00965795200318098,0.012309359386563301
ENV,2006,7,LEGOS_ENV,Ross,1068,0.10759001970291138,0.06228872761130333,0.10105699300765991,0.13441571593284607,0.06605011969804764,0.126185804605484,0.12156262248754501,0.06182810291647911,0.10748903453350067,0.026544669643044472,0.013500913046300411,0.02347153052687645
ENV,2006,7,LEGOS_ENV,Amundsen_Bellingshausen,689,0.13087768852710724,0.0971713587641716,0.10821639746427536,0.16414174437522888,0.10511472076177597,0.14499762654304504,0.15603314340114594,0.09485922753810883,0.15927569568157196,0.03407172113656998,0.02071365900337696,0.03477977216243744
ENV,2006,8,CCI_ENV,Western_Weddell,543,0.06543661653995514,0.048707861453294754,0.05767127871513367,0.1388440728187561,0.06150111183524132,0.1357768028974533,0.3085561692714691,0.11295048892498016,0.33391058444976807,0.07340746372938156,0.026867324486374855,0.07907566428184509
ENV,2006,8,CCI_ENV,Eastern_Weddell,1575,0.03624960407614708,0.03669039160013199,0.029868869110941887,0.08310826122760773,0.04542666673660278,0.07460843771696091,0.1963525414466858,0.07118327170610428,0.1788901835680008,0.04685865715146065,0.01687217876315117,0.042930714786052704
ENV,2006,8,CCI_ENV,Indian,1243,0.03197525441646576,0.03873519226908684,0.025632550939917564,0.05911923944950104,0.03878684714436531,0.05302438884973526,0.11379574984312057,0.018144315108656883,0.11114535480737686,0.027143986895680428,0.004381946753710508,0.026614859700202942
ENV,2006,8,CCI_ENV,Western_Pacific,474,0.10046640783548355,0.12173614650964737,0.06267696619033813,0.13468773663043976,0.12305518984794617,0.09941869974136353,0.14248260855674744,0.04599882662296295,0.13237258791923523,0.03422131761908531,0.0111940773203969,0.031486496329307556
ENV,2006,8,CCI_ENV,Ross,1314,0.0631299614906311,0.06300050765275955,0.048720404505729675,0.11117834597826004,0.06523546576499939,0.09551036357879639,0.2012457698583603,0.05907187610864639,0.2162798047065735,0.048048391938209534,0.014161605387926102,0.051573775708675385
ENV,2006,8,CCI_ENV,Amundsen_Bellingshausen,600,0.1782844513654709,0.1727747619152069,0.11200449615716934,0.22651539742946625,0.17732074856758118,0.15973596274852753,0.20199580490589142,0.04520242661237717,0.19983595609664917,0.04823094978928566,0.010823959484696388,0.04814043641090393
ENV,2006,8,LEGOS_ENV,Western_Weddell,543,0.10406296700239182,0.05475426837801933,0.09998177736997604,0.15138599276542664,0.06378922611474991,0.15056505799293518,0.2154817432165146,0.10380516201257706,0.23381179571151733,0.04705304652452469,0.022667111828923225,0.05105562508106232
ENV,2006,8,LEGOS_ENV,Eastern_Weddell,1575,0.08574429899454117,0.05140853300690651,0.08344376087188721,0.11201553046703339,0.05825081467628479,0.11146265268325806,0.12056377530097961,0.06737954169511795,0.10212882608175278,0.026326557621359825,0.014713138341903687,0.02230106294155121
ENV,2006,8,LEGOS_ENV,Indian,1243,0.06988875567913055,0.05417747423052788,0.06577743589878082,0.08470994979143143,0.05420463904738426,0.0795174092054367,0.06840930879116058,0.024268738925457,0.06504891812801361,0.014937998726963997,0.005299372598528862,0.014204215258359909
ENV,2006,8,LEGOS_ENV,Western_Pacific,474,0.11754751205444336,0.1268456131219864,0.08954855799674988,0.13375447690486908,0.12801101803779602,0.10783539712429047,0.07453019917011261,0.04495374485850334,0.06744995713233948,0.016274571418762207,0.009816193021833897,0.014728516340255737
ENV,2006,8,LEGOS_ENV,Ross,1314,0.10742197930812836,0.059615492820739746,0.10140663385391235,0.1310575008392334,0.06460368633270264,0.1227923035621643,0.10890143364667892,0.05980520695447922,0.09438438713550568,0.023779941722750664,0.013059190474450588,0.020609969273209572
ENV,2006,8,LEGOS_ENV,Amundsen_Bellingshausen,600,0.1676362156867981,0.1348467916250229,0.1367587149143219,0.21105293929576874,0.15246139466762543,0.1770712286233902,0.20459823310375214,0.15421505272388458,0.19300362467765808,0.04467649385333061,0.03367472067475319,0.04214467480778694
