era,year,month,sector,variable,spread,n_products,max_val,min_val
CS2,2016,10,Eastern_Weddell,hs,0.11711128056049347,5,0.2456021010875702,0.12849082052707672
CS2,2016,10,Eastern_Weddell,hsc,0.024975232779979706,5,0.05237726494669914,0.027402032166719437
CS2,2016,10,Indian,hfr,0.04278975911438465,5,0.061826422810554504,0.019036663696169853
CS2,2016,10,Indian,hfi,0.04371298849582672,5,0.09117355942726135,0.04746057093143463
CS2,2016,10,Indian,hs,0.09675665944814682,5,0.18656598031520844,0.08980932086706161
CS2,2016,10,Indian,hsc,0.02063438668847084,5,0.039787180721759796,0.019152794033288956
CS2,2016,10,Ross,hfr,0.0409168116748333,5,0.09190947562456131,0.05099266394972801
CS2,2016,10,Ross,hfi,0.03948499262332916,5,0.13043168187141418,0.09094668924808502
CS2,2016,10,Ross,hs,0.07457548379898071,5,0.17827078700065613,0.10369530320167542
CS2,2016,10,Ross,hsc,0.011859949678182602,5,0.03996853157877922,0.02810858190059662
CS2,2016,10,Western_Pacific,hfr,0.0497756227850914,5,0.1255108267068863,0.07573520392179489
CS2,2016,10,Western_Pacific,hfi,0.027890987694263458,5,0.14292468130588531,0.11503369361162186
CS2,2016,10,Western_Pacific,hs,0.11165744811296463,5,0.2252732217311859,0.11361577361822128
CS2,2016,10,Western_Pacific,hsc,0.02381214313209057,5,0.04804191738367081,0.02422977425158024
CS2,2016,10,Western_Weddell,hfr,0.080840352922678,5,0.13873477280139923,0.05789441987872124
CS2,2016,10,Western_Weddell,hfi,0.10519695281982422,5,0.2169412225484848,0.11174426972866058
CS2,2016,10,Western_Weddell,hs,0.11583021283149719,5,0.2871704697608948,0.17134025692939758
CS2,2016,10,Western_Weddell,hsc,0.024702023714780807,5,0.061242155730724335,0.03654013201594353
CS2,2017,5,Amundsen_Bellingshausen,hfr,0.023940391838550568,5,0.09553694725036621,0.07159655541181564
CS2,2017,5,Amundsen_Bellingshausen,hfi,0.023440919816493988,5,0.10948263853788376,0.08604171872138977
CS2,2017,5,Amundsen_Bellingshausen,hs,0.11194370314478874,5,0.14954620599746704,0.0376025028526783
CS2,2017,5,Amundsen_Bellingshausen,hsc,0.0263003408908844,5,0.035871364176273346,0.009571023285388947
CS2,2017,5,Eastern_Weddell,hfr,0.04390667378902435,5,0.08499138057231903,0.04108470678329468
CS2,2017,5,Eastern_Weddell,hfi,0.024831578135490417,5,0.10269800573587418,0.07786642760038376
CS2,2017,5,Eastern_Weddell,hs,0.08445335179567337,5,0.15401889383792877,0.0695655420422554
CS2,2017,5,Eastern_Weddell,hsc,0.019075101241469383,5,0.03678172826766968,0.017706627026200294
CS2,2017,5,Indian,hfr,0.028578605502843857,5,0.08043558150529861,0.05185697600245476
CS2,2017,5,Indian,hfi,0.020701751112937927,5,0.09482624381780624,0.07412449270486832
CS2,2017,5,Indian,hs,0.06738568842411041,5,0.12392351776361465,0.05653782933950424
CS2,2017,5,Indian,hsc,0.010752148926258087,5,0.025142811238765717,0.01439066231250763
CS2,2017,5,Ross,hfr,0.022392820566892624,5,0.05929715558886528,0.036904335021972656
CS2,2017,5,Ross,hfi,0.011488966643810272,5,0.07574614882469177,0.0642571821808815
CS2,2017,5,Ross,hs,0.07579907774925232,5,0.14042364060878754,0.06462456285953522
CS2,2017,5,Ross,hsc,0.017010482028126717,5,0.03345947340130806,0.016448991373181343
CS2,2017,5,Western_Pacific,hfr,0.01335829496383667,5,0.09532437473535538,0.08196607977151871
CS2,2017,5,Western_Pacific,hfi,0.02972051501274109,5,0.11764103919267654,0.08792052417993546
CS2,2017,5,Western_Pacific,hs,0.10160194337368011,5,0.17622719705104828,0.07462525367736816
CS2,2017,5,Western_Pacific,hsc,0.01676020212471485,5,0.03575468435883522,0.01899448223412037
CS2,2017,5,Western_Weddell,hfr,0.05101478099822998,5,0.13363508880138397,0.08262030780315399
CS2,2017,5,Western_Weddell,hfi,0.03537391126155853,5,0.1950717717409134,0.15969786047935486
CS2,2017,5,Western_Weddell,hs,0.18973368406295776,5,0.323764830827713,0.13403114676475525
CS2,2017,5,Western_Weddell,hsc,0.04584313929080963,5,0.07724741846323013,0.0314042791724205
CS2,2017,6,Amundsen_Bellingshausen,hfr,0.026223227381706238,5,0.08056327700614929,0.054340049624443054
CS2,2017,6,Amundsen_Bellingshausen,hfi,0.014889217913150787,5,0.10302925854921341,0.08814004063606262
CS2,2017,6,Amundsen_Bellingshausen,hs,0.103184774518013,5,0.17717140913009644,0.07398663461208344
CS2,2017,6,Amundsen_Bellingshausen,hsc,0.021692082285881042,5,0.042361337691545486,0.020669255405664444
CS2,2017,6,Eastern_Weddell,hfr,0.04502999410033226,5,0.0909736230969429,0.04594362899661064
CS2,2017,6,Eastern_Weddell,hfi,0.03215094655752182,5,0.12022144347429276,0.08807049691677094
CS2,2017,6,Eastern_Weddell,hs,0.07742564380168915,5,0.17837436497211456,0.10094872117042542
CS2,2017,6,Eastern_Weddell,hsc,0.013933340087532997,5,0.042134854942560196,0.0282015148550272
CS2,2017,6,Indian,hfr,0.019373010843992233,5,0.05377934128046036,0.034406330436468124
CS2,2017,6,Indian,hfi,0.014649733901023865,5,0.07449187338352203,0.05984213948249817
CS2,2017,6,Indian,hs,0.06423166766762733,5,0.12663540244102478,0.062403734773397446
CS2,2017,6,Indian,hsc,0.010218964889645576,5,0.027652369812130928,0.01743340492248535
CS2,2017,6,Ross,hfr,0.035487618297338486,5,0.0819535031914711,0.046465884894132614
CS2,2017,6,Ross,hfi,0.019323766231536865,5,0.10283464193344116,0.0835108757019043
CS2,2017,6,Ross,hs,0.08102017641067505,5,0.15576526522636414,0.07474508881568909
CS2,2017,6,Ross,hsc,0.016163840889930725,5,0.037044983357191086,0.02088114246726036
CS2,2017,6,Western_Pacific,hfr,0.019887849688529968,5,0.0961851254105568,0.07629727572202682
CS2,2017,6,Western_Pacific,hfi,0.029597990214824677,5,0.1210082396864891,0.09141024947166443
CS2,2017,6,Western_Pacific,hs,0.051971495151519775,5,0.1400650441646576,0.08809354901313782
CS2,2017,6,Western_Pacific,hsc,0.006611175835132599,5,0.031221408396959305,0.024610232561826706
CS2,2017,6,Western_Weddell,hfr,0.05409470945596695,5,0.15275874733924866,0.09866403788328171
CS2,2017,6,Western_Weddell,hfi,0.044184908270835876,5,0.22264473140239716,0.17845982313156128
CS2,2017,6,Western_Weddell,hs,0.19572772085666656,5,0.33520641922950745,0.13947869837284088
CS2,2017,6,Western_Weddell,hsc,0.04240753501653671,5,0.07985271513462067,0.037445180118083954
CS2,2017,7,Amundsen_Bellingshausen,hfr,0.03820255398750305,5,0.09794767946004868,0.059745125472545624
CS2,2017,7,Amundsen_Bellingshausen,hfi,0.01879054307937622,5,0.12474242597818375,0.10595188289880753
CS2,2017,7,Amundsen_Bellingshausen,hs,0.09790176153182983,5,0.19381487369537354,0.0959131121635437
CS2,2017,7,Amundsen_Bellingshausen,hsc,0.019412007182836533,5,0.046206749975681305,0.026794742792844772
CS2,2017,7,Eastern_Weddell,hfr,0.04322625324130058,5,0.08436679095029831,0.041140537708997726
CS2,2017,7,Eastern_Weddell,hfi,0.03943800926208496,5,0.12471912056207657,0.08528111129999161
CS2,2017,7,Eastern_Weddell,hs,0.07195095717906952,5,0.18541277945041656,0.11346182227134705
CS2,2017,7,Eastern_Weddell,hsc,0.012536339461803436,5,0.044233571738004684,0.03169723227620125
CS2,2017,7,Indian,hfr,0.026372849941253662,5,0.06624084711074829,0.03986799716949463
CS2,2017,7,Indian,hfi,0.019116446375846863,5,0.08670245110988617,0.0675860047340393
CS2,2017,7,Indian,hs,0.07146894186735153,5,0.1553528755903244,0.08388393372297287
CS2,2017,7,Indian,hsc,0.012072034180164337,5,0.033923182636499405,0.021851148456335068
CS2,2017,7,Ross,hfr,0.03645941987633705,5,0.08738526701927185,0.0509258471429348
CS2,2017,7,Ross,hfi,0.03260806202888489,5,0.12799155712127686,0.09538349509239197
CS2,2017,7,Ross,hs,0.09790192544460297,5,0.1874343901872635,0.08953246474266052
CS2,2017,7,Ross,hsc,0.01948331482708454,5,0.04449553042650223,0.025012215599417686
CS2,2017,7,Western_Pacific,hfr,0.020769521594047546,5,0.0893234983086586,0.06855397671461105
CS2,2017,7,Western_Pacific,hfi,0.02061007171869278,5,0.10859083384275436,0.08798076212406158
CS2,2017,7,Western_Pacific,hs,0.0704713985323906,5,0.15828578174114227,0.08781438320875168
CS2,2017,7,Western_Pacific,hsc,0.011824369430541992,5,0.034563615918159485,0.022739246487617493
CS2,2017,7,Western_Weddell,hfr,0.0694236159324646,5,0.16328655183315277,0.09386293590068817
CS2,2017,7,Western_Weddell,hfi,0.06405866146087646,5,0.236196368932724,0.17213770747184753
CS2,2017,7,Western_Weddell,hs,0.15658292174339294,5,0.3287937045097351,0.17221078276634216
CS2,2017,7,Western_Weddell,hsc,0.03391876444220543,5,0.07828693091869354,0.04436816647648811
CS2,2017,8,Amundsen_Bellingshausen,hfr,0.05066801607608795,5,0.1167045533657074,0.06603653728961945
CS2,2017,8,Amundsen_Bellingshausen,hfi,0.04236595332622528,5,0.1517922729253769,0.10942631959915161
CS2,2017,8,Amundsen_Bellingshausen,hs,0.058380141854286194,5,0.18225909769535065,0.12387895584106445
CS2,2017,8,Amundsen_Bellingshausen,hsc,0.008855212479829788,5,0.04346262291073799,0.0346074104309082
CS2,2017,8,Eastern_Weddell,hfr,0.050231821835041046,5,0.09526883810758591,0.04503701627254486
CS2,2017,8,Eastern_Weddell,hfi,0.04190210998058319,5,0.13358266651630402,0.09168055653572083
CS2,2017,8,Eastern_Weddell,hs,0.07590092718601227,5,0.196063831448555,0.12016290426254272
CS2,2017,8,Eastern_Weddell,hsc,0.013124722987413406,5,0.04669399932026863,0.033569276332855225
CS2,2017,8,Indian,hfr,0.044172126799821854,5,0.07802679389715195,0.03385466709733009
CS2,2017,8,Indian,hfi,0.037024207413196564,5,0.1021323874592781,0.06510818004608154
CS2,2017,8,Indian,hs,0.05609186738729477,5,0.17240484058856964,0.11631297320127487
CS2,2017,8,Indian,hsc,0.011594578623771667,5,0.03764667734503746,0.026052098721265793
CS2,2017,8,Ross,hfr,0.038210418075323105,5,0.09073767066001892,0.052527252584695816
CS2,2017,8,Ross,hfi,0.026241153478622437,5,0.12608161568641663,0.09984046220779419
CS2,2017,8,Ross,hs,0.09570205956697464,5,0.1989346295595169,0.10323256999254227
CS2,2017,8,Ross,hsc,0.018473679199814796,5,0.04731322079896927,0.028839541599154472
CS2,2017,8,Western_Pacific,hfr,0.04841587319970131,5,0.10735951364040375,0.05894364044070244
CS2,2017,8,Western_Pacific,hfi,0.039771854877471924,5,0.12838928401470184,0.08861742913722992
CS2,2017,8,Western_Pacific,hs,0.06373430043458939,5,0.17180553078651428,0.1080712303519249
CS2,2017,8,Western_Pacific,hsc,0.013917151838541031,5,0.03751581162214279,0.02359865978360176
CS2,2017,8,Western_Weddell,hfr,0.07820631563663483,5,0.1771220862865448,0.09891577064990997
CS2,2017,8,Western_Weddell,hfi,0.07340259850025177,5,0.24663414061069489,0.17323154211044312
CS2,2017,8,Western_Weddell,hs,0.13938091695308685,5,0.31980833411216736,0.1804274171590805
CS2,2017,8,Western_Weddell,hsc,0.027616072446107864,5,0.0743548572063446,0.04673878476023674
CS2,2017,9,Amundsen_Bellingshausen,hfr,0.06360982358455658,5,0.13795797526836395,0.07434815168380737
CS2,2017,9,Amundsen_Bellingshausen,hfi,0.06619620323181152,5,0.1851968765258789,0.11900067329406738
CS2,2017,9,Amundsen_Bellingshausen,hs,0.05618944764137268,5,0.20863503217697144,0.15244558453559875
CS2,2017,9,Amundsen_Bellingshausen,hsc,0.0029700659215450287,5,0.045557983219623566,0.04258791729807854
CS2,2017,9,Eastern_Weddell,hfr,0.058203842490911484,5,0.10322005301713943,0.04501621052622795
CS2,2017,9,Eastern_Weddell,hfi,0.051923930644989014,5,0.14193832874298096,0.09001439809799194
CS2,2017,9,Eastern_Weddell,hs,0.06662629544734955,5,0.1890152245759964,0.12238892912864685
CS2,2017,9,Eastern_Weddell,hsc,0.010834172368049622,5,0.04502532258629799,0.03419115021824837
CS2,2017,9,Indian,hfr,0.046005645766854286,5,0.07212118059396744,0.02611553482711315
CS2,2017,9,Indian,hfi,0.04307546839118004,5,0.10281507670879364,0.0597396083176136
CS2,2017,9,Indian,hs,0.07625298947095871,5,0.18119552731513977,0.10494253784418106
CS2,2017,9,Indian,hsc,0.016650760546326637,5,0.03956623375415802,0.022915473207831383
CS2,2017,9,Ross,hfr,0.037439920008182526,5,0.08918239921331406,0.05174247920513153
CS2,2017,9,Ross,hfi,0.02993199974298477,5,0.1259971410036087,0.09606514126062393
CS2,2017,9,Ross,hs,0.07768081873655319,5,0.18646332621574402,0.10878250747919083
CS2,2017,9,Ross,hsc,0.013932665809988976,5,0.0443226620554924,0.030389996245503426
CS2,2017,9,Western_Pacific,hfr,0.07235482335090637,5,0.11787493526935577,0.0455201119184494
CS2,2017,9,Western_Pacific,hfi,0.05288904905319214,5,0.13842345774173737,0.08553440868854523
CS2,2017,9,Western_Pacific,hs,0.11568211764097214,5,0.2212817519903183,0.10559963434934616
CS2,2017,9,Western_Pacific,hsc,0.02526058629155159,5,0.04831954464316368,0.02305895835161209
CS2,2017,9,Western_Weddell,hfr,0.07685873657464981,5,0.16322609782218933,0.08636736124753952
CS2,2017,9,Western_Weddell,hfi,0.07772572338581085,5,0.22905123233795166,0.1513255089521408
CS2,2017,9,Western_Weddell,hs,0.10787457227706909,5,0.2813068926334381,0.17343232035636902
CS2,2017,9,Western_Weddell,hsc,0.01657557114958763,5,0.06502644717693329,0.04845087602734566
CS2,2017,10,Amundsen_Bellingshausen,hfr,0.08743361849337816,5,0.10220605880022049,0.014772440306842327
CS2,2017,10,Amundsen_Bellingshausen,hfi,0.10237496346235275,5,0.16198579967021942,0.05961083620786667
CS2,2017,10,Amundsen_Bellingshausen,hs,0.10156035423278809,5,0.26168113946914673,0.16012078523635864
CS2,2017,10,Amundsen_Bellingshausen,hsc,0.021658826619386673,5,0.05580629035830498,0.034147463738918304
CS2,2017,10,Eastern_Weddell,hfr,0.05700911022722721,5,0.08519716560840607,0.028188055381178856
CS2,2017,10,Eastern_Weddell,hfi,0.07208847254514694,5,0.13602009415626526,0.06393162161111832
CS2,2017,10,Eastern_Weddell,hs,0.0927586704492569,5,0.22462017834186554,0.13186150789260864
CS2,2017,10,Eastern_Weddell,hsc,0.019161265343427658,5,0.04790264368057251,0.02874137833714485
CS2,2017,10,Indian,hfr,0.05521297897212207,5,0.05181343853473663,-0.00339954043738544
CS2,2017,10,Indian,hfi,0.07468242011964321,5,0.09842631965875626,0.023743899539113045
CS2,2017,10,Indian,hs,0.12522312253713608,5,0.2146110087633133,0.08938788622617722
CS2,2017,10,Indian,hsc,0.02670515887439251,5,0.04576807841658592,0.019062919542193413
CS2,2017,10,Ross,hfr,0.05160130560398102,5,0.08079095929861069,0.02918965369462967
CS2,2017,10,Ross,hfi,0.06670764833688736,5,0.12784703075885773,0.06113938242197037
CS2,2017,10,Ross,hs,0.0980004295706749,5,0.2158661037683487,0.1178656741976738
CS2,2017,10,Ross,hsc,0.01799660548567772,5,0.04603574424982071,0.02803913876414299
CS2,2017,10,Western_Pacific,hfr,0.08144164457917213,5,0.11543113738298416,0.03398949280381203
CS2,2017,10,Western_Pacific,hfi,0.1033167615532875,5,0.16596008837223053,0.06264332681894302
CS2,2017,10,Western_Pacific,hs,0.2011702060699463,5,0.3058409094810486,0.1046707034111023
CS2,2017,10,Western_Pacific,hsc,0.04290168546140194,5,0.065223827958107,0.022322142496705055
CS2,2017,10,Western_Weddell,hfr,0.08432582765817642,5,0.15997591614723206,0.07565008848905563
CS2,2017,10,Western_Weddell,hfi,0.08447209000587463,5,0.21762339770793915,0.13315130770206451
CS2,2017,10,Western_Weddell,hs,0.06350141763687134,5,0.2564617395401001,0.19296032190322876
CS2,2017,10,Western_Weddell,hsc,0.012746874243021011,5,0.05750122293829918,0.04475434869527817
CS2,2018,5,Amundsen_Bellingshausen,hfr,0.04066145047545433,5,0.09608428180217743,0.0554228313267231
CS2,2018,5,Amundsen_Bellingshausen,hfi,0.047351375222206116,5,0.1362685114145279,0.08891713619232178
CS2,2018,5,Amundsen_Bellingshausen,hs,0.10744797438383102,5,0.2108141928911209,0.10336621850728989
CS2,2018,5,Amundsen_Bellingshausen,hsc,0.020404450595378876,5,0.04277202859520912,0.022367577999830246
CS2,2018,5,Eastern_Weddell,hfr,0.02433876320719719,5,0.05857948213815689,0.0342407189309597
CS2,2018,5,Eastern_Weddell,hfi,0.01408529281616211,5,0.0886739045381546,0.07458861172199249
CS2,2018,5,Eastern_Weddell,hs,0.09066926687955856,5,0.16948163509368896,0.0788123682141304
CS2,2018,5,Eastern_Weddell,hsc,0.020901689305901527,5,0.040660515427589417,0.01975882612168789
CS2,2018,5,Indian,hfr,0.020417015999555588,5,0.06050063669681549,0.0400836206972599
CS2,2018,5,Indian,hfi,0.023610692471265793,5,0.08604223281145096,0.062431540340185165
CS2,2018,5,Indian,hs,0.12195635586977005,5,0.1667594462633133,0.04480309039354324
CS2,2018,5,Indian,hsc,0.022429978474974632,5,0.03383377939462662,0.011403800919651985
CS2,2018,5,Ross,hfr,0.03739155828952789,5,0.07825712114572525,0.04086556285619736
CS2,2018,5,Ross,hfi,0.020017318427562714,5,0.0942106619477272,0.07419334352016449
CS2,2018,5,Ross,hs,0.08515788614749908,5,0.14783594012260437,0.06267805397510529
CS2,2018,5,Ross,hsc,0.01737423986196518,5,0.03332778066396713,0.015953540802001953
CS2,2018,5,Western_Pacific,hfr,0.009196914732456207,5,0.06731797009706497,0.058121055364608765
CS2,2018,5,Western_Pacific,hfi,0.039848245680332184,5,0.11670918762683868,0.0768609419465065
CS2,2018,5,Western_Pacific,hs,0.24649332463741302,5,0.2839856445789337,0.03749231994152069
CS2,2018,5,Western_Pacific,hsc,0.04807479307055473,5,0.05761777237057686,0.009542979300022125
CS2,2018,5,Western_Weddell,hfr,0.09555634111166,5,0.20141862332820892,0.10586228221654892
CS2,2018,5,Western_Weddell,hfi,0.09052300453186035,5,0.27567049860954285,0.1851474940776825
CS2,2018,5,Western_Weddell,hs,0.19200968742370605,5,0.3594892919063568,0.16747960448265076
CS2,2018,5,Western_Weddell,hsc,0.0367572121322155,5,0.07938605546951294,0.04262884333729744
CS2,2018,6,Amundsen_Bellingshausen,hfr,0.044802576303482056,5,0.1125408262014389,0.06773824989795685
CS2,2018,6,Amundsen_Bellingshausen,hfi,0.050066202878952026,5,0.15677931904792786,0.10671311616897583
CS2,2018,6,Amundsen_Bellingshausen,hs,0.08011170476675034,5,0.19491693377494812,0.11480522900819778
CS2,2018,6,Amundsen_Bellingshausen,hsc,0.0117466039955616,5,0.04256247356534004,0.030815869569778442
CS2,2018,6,Eastern_Weddell,hfr,0.030095476657152176,5,0.0615154430270195,0.031419966369867325
CS2,2018,6,Eastern_Weddell,hfi,0.012654870748519897,5,0.08832705020904541,0.07567217946052551
CS2,2018,6,Eastern_Weddell,hs,0.0981375128030777,5,0.18588177859783173,0.08774426579475403
CS2,2018,6,Eastern_Weddell,hsc,0.019873159006237984,5,0.04438580945134163,0.024512650445103645
CS2,2018,6,Indian,hfr,0.029296278953552246,5,0.060018934309482574,0.03072265535593033
CS2,2018,6,Indian,hfi,0.04022602364420891,5,0.09508763998746872,0.05486161634325981
CS2,2018,6,Indian,hs,0.10992076247930527,5,0.18686936795711517,0.0769486054778099
CS2,2018,6,Indian,hsc,0.0220424123108387,5,0.04080517962574959,0.01876276731491089
CS2,2018,6,Ross,hfr,0.026767712086439133,5,0.06642024964094162,0.03965253755450249
CS2,2018,6,Ross,hfi,0.023956894874572754,5,0.1013551726937294,0.07739827781915665
CS2,2018,6,Ross,hs,0.08413493633270264,5,0.16349762678146362,0.07936269044876099
CS2,2018,6,Ross,hsc,0.015691835433244705,5,0.03786297142505646,0.022171135991811752
CS2,2018,6,Western_Pacific,hfr,0.020725339651107788,5,0.10160531103610992,0.08087997138500214
CS2,2018,6,Western_Pacific,hfi,0.050509341061115265,5,0.16430041193962097,0.1137910708785057
CS2,2018,6,Western_Pacific,hs,0.18307269364595413,5,0.2730317711830139,0.08995907753705978
CS2,2018,6,Western_Pacific,hsc,0.03448839671909809,5,0.05961979180574417,0.02513139508664608
CS2,2018,6,Western_Weddell,hfr,0.09579795598983765,5,0.20233575999736786,0.10653780400753021
CS2,2018,6,Western_Weddell,hfi,0.1002122163772583,5,0.287199467420578,0.1869872510433197
CS2,2018,6,Western_Weddell,hs,0.212106853723526,5,0.38165515661239624,0.16954830288887024
CS2,2018,6,Western_Weddell,hsc,0.0359732024371624,5,0.08333902060985565,0.04736581817269325
CS2,2018,7,Amundsen_Bellingshausen,hfr,0.04073382169008255,5,0.12180006504058838,0.08106624335050583
CS2,2018,7,Amundsen_Bellingshausen,hfi,0.03323429822921753,5,0.15989205241203308,0.12665775418281555
CS2,2018,7,Amundsen_Bellingshausen,hs,0.08410286158323288,5,0.19150744378566742,0.10740458220243454
CS2,2018,7,Amundsen_Bellingshausen,hsc,0.015586450695991516,5,0.045591503381729126,0.03000505268573761
CS2,2018,7,Eastern_Weddell,hfr,0.03605712950229645,5,0.07227511703968048,0.03621798753738403
CS2,2018,7,Eastern_Weddell,hfi,0.022765949368476868,5,0.10455989092588425,0.08179394155740738
CS2,2018,7,Eastern_Weddell,hs,0.09698833525180817,5,0.19144219160079956,0.0944538563489914
CS2,2018,7,Eastern_Weddell,hsc,0.019256820902228355,5,0.04564389958977699,0.026387078687548637
CS2,2018,7,Indian,hfr,0.02304081991314888,5,0.058024123311042786,0.034983303397893906
CS2,2018,7,Indian,hfi,0.03755364939570427,5,0.09954434633255005,0.06199069693684578
CS2,2018,7,Indian,hs,0.10003935545682907,5,0.18609537184238434,0.08605601638555527
CS2,2018,7,Indian,hsc,0.020155858248472214,5,0.040636174380779266,0.020480316132307053
CS2,2018,7,Ross,hfr,0.03819708153605461,5,0.08491355180740356,0.04671647027134895
CS2,2018,7,Ross,hfi,0.02180074155330658,5,0.11347860842943192,0.09167786687612534
CS2,2018,7,Ross,hs,0.10040780901908875,5,0.1888607144355774,0.08845290541648865
CS2,2018,7,Ross,hsc,0.020357057452201843,5,0.0450676791369915,0.024710621684789658
CS2,2018,7,Western_Pacific,hfr,0.035323366522789,5,0.10038822889328003,0.06506486237049103
CS2,2018,7,Western_Pacific,hfi,0.05542933940887451,5,0.15454450249671936,0.09911516308784485
CS2,2018,7,Western_Pacific,hs,0.17317130416631699,5,0.25875574350357056,0.08558443933725357
CS2,2018,7,Western_Pacific,hsc,0.03259316831827164,5,0.05650244653224945,0.023909278213977814
CS2,2018,7,Western_Weddell,hfr,0.07252343744039536,5,0.18434201180934906,0.1118185743689537
CS2,2018,7,Western_Weddell,hfi,0.07910767197608948,5,0.2699187397956848,0.19081106781959534
CS2,2018,7,Western_Weddell,hs,0.21856753528118134,5,0.377610445022583,0.15904290974140167
CS2,2018,7,Western_Weddell,hsc,0.038024820387363434,5,0.08245579898357391,0.04443097859621048
CS2,2018,8,Amundsen_Bellingshausen,hfr,0.05451007932424545,5,0.1379651427268982,0.08345506340265274
CS2,2018,8,Amundsen_Bellingshausen,hfi,0.051263898611068726,5,0.1777932047843933,0.12652930617332458
CS2,2018,8,Amundsen_Bellingshausen,hs,0.09318620711565018,5,0.20765633881092072,0.11447013169527054
CS2,2018,8,Amundsen_Bellingshausen,hsc,0.013365354388952255,5,0.0453442707657814,0.03197891637682915
CS2,2018,8,Eastern_Weddell,hfr,0.06306542456150055,5,0.10780394822359085,0.0447385236620903
CS2,2018,8,Eastern_Weddell,hfi,0.05485334247350693,5,0.14653335511684418,0.09168001264333725
CS2,2018,8,Eastern_Weddell,hs,0.07090361416339874,5,0.19717806577682495,0.1262744516134262
CS2,2018,8,Eastern_Weddell,hsc,0.011670436710119247,5,0.046947065740823746,0.0352766290307045
CS2,2018,8,Indian,hfr,0.02645329385995865,5,0.058929163962602615,0.03247587010264397
CS2,2018,8,Indian,hfi,0.03971889615058899,5,0.09675820171833038,0.057039305567741394
CS2,2018,8,Indian,hs,0.09650306403636932,5,0.18121576309204102,0.08471269905567169
CS2,2018,8,Indian,hsc,0.01590491458773613,5,0.039570651948451996,0.023665737360715866
CS2,2018,8,Ross,hfr,0.044505178928375244,5,0.0946681797504425,0.05016300082206726
CS2,2018,8,Ross,hfi,0.03635431081056595,5,0.13487616181373596,0.09852185100317001
CS2,2018,8,Ross,hs,0.10445521771907806,5,0.20323817431926727,0.09878295660018921
CS2,2018,8,Ross,hsc,0.02080027014017105,5,0.04839674383401871,0.027596473693847656
CS2,2018,8,Western_Pacific,hfr,0.03552574664354324,5,0.10584302991628647,0.07031728327274323
CS2,2018,8,Western_Pacific,hfi,0.06393296271562576,5,0.15774251520633698,0.09380955249071121
CS2,2018,8,Western_Pacific,hs,0.16379183530807495,5,0.2447108030319214,0.08091896772384644
CS2,2018,8,Western_Pacific,hsc,0.03082965686917305,5,0.0534355603158474,0.022605903446674347
CS2,2018,8,Western_Weddell,hfr,0.09337121993303299,5,0.18598617613315582,0.09261495620012283
CS2,2018,8,Western_Weddell,hfi,0.08794412016868591,5,0.25648370385169983,0.16853958368301392
CS2,2018,8,Western_Weddell,hs,0.12653790414333344,5,0.31892192363739014,0.1923840194940567
CS2,2018,8,Western_Weddell,hsc,0.02223612740635872,5,0.07598143815994263,0.05374531075358391
CS2,2018,9,Amundsen_Bellingshausen,hfr,0.05758582055568695,5,0.1403588056564331,0.08277298510074615
CS2,2018,9,Amundsen_Bellingshausen,hfi,0.05925151705741882,5,0.18653354048728943,0.1272820234298706
CS2,2018,9,Amundsen_Bellingshausen,hs,0.078184574842453,5,0.20541054010391235,0.12722596526145935
CS2,2018,9,Amundsen_Bellingshausen,hsc,0.009311418980360031,5,0.04485386982560158,0.03554245084524155
CS2,2018,9,Eastern_Weddell,hfr,0.06463828682899475,5,0.10612719506025314,0.04148890823125839
CS2,2018,9,Eastern_Weddell,hfi,0.06165490299463272,5,0.14757157862186432,0.0859166756272316
CS2,2018,9,Eastern_Weddell,hs,0.05348026752471924,5,0.1915222853422165,0.13804201781749725
CS2,2018,9,Eastern_Weddell,hsc,0.008759766817092896,5,0.04445916414260864,0.03569939732551575
CS2,2018,9,Indian,hfr,0.0395217090845108,5,0.05894618481397629,0.019424475729465485
CS2,2018,9,Indian,hfi,0.05335628241300583,5,0.10269543528556824,0.04933915287256241
CS2,2018,9,Indian,hs,0.09231963008642197,5,0.1961311399936676,0.10381150990724564
CS2,2018,9,Indian,hsc,0.020159104838967323,5,0.04282760247588158,0.022668497636914253
CS2,2018,9,Ross,hfr,0.04012088105082512,5,0.09128263592720032,0.0511617548763752
CS2,2018,9,Ross,hfi,0.036429986357688904,5,0.13180477917194366,0.09537479281425476
CS2,2018,9,Ross,hs,0.08950589597225189,5,0.1858053356409073,0.0962994396686554
CS2,2018,9,Ross,hsc,0.0173446424305439,5,0.04424731060862541,0.026902668178081512
CS2,2018,9,Western_Pacific,hfr,0.03283892571926117,5,0.10904572159051895,0.07620679587125778
CS2,2018,9,Western_Pacific,hfi,0.06499206274747849,5,0.17356961965560913,0.10857755690813065
CS2,2018,9,Western_Pacific,hs,0.1907169297337532,5,0.30224940180778503,0.11153247207403183
CS2,2018,9,Western_Pacific,hsc,0.04088432900607586,5,0.06599980592727661,0.025115476921200752
CS2,2018,9,Western_Weddell,hfr,0.09558049589395523,5,0.18541939556598663,0.0898388996720314
CS2,2018,9,Western_Weddell,hfi,0.09615854918956757,5,0.2491278350353241,0.15296928584575653
CS2,2018,9,Western_Weddell,hs,0.07506084442138672,5,0.27980858087539673,0.20474773645401
