case,year,month,product,sector,n_cells,hfr_mean,hsc_mean,hfi_mean
C,2016,5,CSAO_CS2,Indian,286,0.07813571393489838,0.023531271144747734,0.10166697949171066
C,2016,5,CSAO_CS2,Western_Pacific,278,0.08588938415050507,0.030102265998721123,0.11599165946245193
C,2016,5,CSAO_CS2,Ross,876,0.07842012494802475,0.03527270257472992,0.11369283497333527
C,2016,5,CSAO_CS2,Amundsen_Bellingshausen,351,0.09798457473516464,0.03722452372312546,0.1352090984582901
D,2016,5,CSAO_CS2,Western_Weddell,515,0.12679211795330048,0.07560274004936218,0.20239485800266266
D,2016,5,CSAO_CS2,Eastern_Weddell,777,0.07300744205713272,0.036926113069057465,0.10993354767560959
D,2016,5,CSAO_CS2,Indian,286,0.07813571393489838,0.02200908213853836,0.10014479607343674
D,2016,5,CSAO_CS2,Western_Pacific,278,0.08588938415050507,0.028155013918876648,0.11404440551996231
D,2016,5,CSAO_CS2,Ross,876,0.07842012494802475,0.03299098461866379,0.11141110956668854
D,2016,5,CSAO_CS2,Amundsen_Bellingshausen,351,0.09798457473516464,0.03481655195355415,0.1328011304140091
A,2016,5,CryoTEMPO_CS2,Western_Weddell,515,0.07951056212186813,0.0888623595237732,0.16837291419506073
A,2016,5,CryoTEMPO_CS2,Eastern_Weddell,777,0.040594447404146194,0.04338691383600235,0.08398135751485825
A,2016,5,CryoTEMPO_CS2,Indian,286,0.053573403507471085,0.02581115812063217,0.07938455790281296
A,2016,5,CryoTEMPO_CS2,Western_Pacific,278,0.08595558255910873,0.03311671316623688,0.11907230317592621
A,2016,5,CryoTEMPO_CS2,Ross,876,0.05284428969025612,0.03878376632928848,0.0916280597448349
A,2016,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,351,0.07292231917381287,0.04090530425310135,0.11382762342691422
B,2016,5,CryoTEMPO_CS2,Western_Weddell,515,0.07951056212186813,0.07572590559720993,0.15523648262023926
B,2016,5,CryoTEMPO_CS2,Eastern_Weddell,777,0.040594447404146194,0.03697305917739868,0.07756750285625458
B,2016,5,CryoTEMPO_CS2,Indian,286,0.053573403507471085,0.021995514631271362,0.07556892931461334
B,2016,5,CryoTEMPO_CS2,Western_Pacific,278,0.08595558255910873,0.028221098706126213,0.1141766905784607
B,2016,5,CryoTEMPO_CS2,Ross,876,0.05284428969025612,0.03305039182305336,0.08589468151330948
B,2016,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,351,0.07292231917381287,0.034858305007219315,0.10778062790632248
C,2016,5,CryoTEMPO_CS2,Western_Weddell,515,0.07951056212186813,0.08871781826019287,0.1682283878326416
C,2016,5,CryoTEMPO_CS2,Eastern_Weddell,777,0.040594447404146194,0.0433318205177784,0.08392626792192459
C,2016,5,CryoTEMPO_CS2,Indian,286,0.053573403507471085,0.025827081874012947,0.07940047979354858
C,2016,5,CryoTEMPO_CS2,Western_Pacific,278,0.08595558255910873,0.033039167523384094,0.11899475753307343
C,2016,5,CryoTEMPO_CS2,Ross,876,0.05284428969025612,0.038714051246643066,0.09155835211277008
C,2016,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,351,0.07292231917381287,0.04085630550980568,0.11377862840890884
D,2016,5,CryoTEMPO_CS2,Western_Weddell,515,0.07951056212186813,0.07560274004936218,0.15511329472064972
D,2016,5,CryoTEMPO_CS2,Eastern_Weddell,777,0.040594447404146194,0.036926113069057465,0.07752055674791336
D,2016,5,CryoTEMPO_CS2,Indian,286,0.053573403507471085,0.02200908213853836,0.07558248937129974
D,2016,5,CryoTEMPO_CS2,Western_Pacific,278,0.08595558255910873,0.028155013918876648,0.11411060392856598
D,2016,5,CryoTEMPO_CS2,Ross,876,0.05284428969025612,0.03299098461866379,0.0858352780342102
D,2016,5,CryoTEMPO_CS2,Amundsen_Bellingshausen,351,0.07292231917381287,0.03481655195355415,0.10773887485265732
A,2016,6,CCI_CS2,Western_Weddell,509,0.08798260241746902,0.0797862857580185,0.16776888072490692
A,2016,6,CCI_CS2,Eastern_Weddell,1189,0.048670001327991486,0.040967512875795364,0.08963751047849655
A,2016,6,CCI_CS2,Indian,456,0.05272354930639267,0.024658609181642532,0.0773821622133255
A,2016,6,CCI_CS2,Western_Pacific,388,0.07948679476976395,0.03180510550737381,0.11129190772771835
A,2016,6,CCI_CS2,Ross,1096,0.05556110665202141,0.037724897265434265,0.09328601509332657
A,2016,6,CCI_CS2,Amundsen_Bellingshausen,431,0.08977554738521576,0.0410536453127861,0.13082920014858246
B,2016,6,CCI_CS2,Western_Weddell,509,0.08798260241746902,0.0797862857580185,0.16776888072490692
B,2016,6,CCI_CS2,Eastern_Weddell,1189,0.048670001327991486,0.040967512875795364,0.08963751047849655
B,2016,6,CCI_CS2,Indian,456,0.05272354930639267,0.024658609181642532,0.0773821622133255
B,2016,6,CCI_CS2,Western_Pacific,388,0.07948679476976395,0.03180510550737381,0.11129190772771835
B,2016,6,CCI_CS2,Ross,1096,0.05556110665202141,0.037724897265434265,0.09328601509332657
B,2016,6,CCI_CS2,Amundsen_Bellingshausen,431,0.08977554738521576,0.0410536453127861,0.13082920014858246
C,2016,6,CCI_CS2,Western_Weddell,509,0.08798260241746902,0.0797862857580185,0.16776888072490692
C,2016,6,CCI_CS2,Eastern_Weddell,1189,0.048670001327991486,0.040967512875795364,0.08963751047849655
C,2016,6,CCI_CS2,Indian,456,0.05272354930639267,0.024658609181642532,0.0773821622133255
C,2016,6,CCI_CS2,Western_Pacific,388,0.07948679476976395,0.03180510550737381,0.11129190772771835
C,2016,6,CCI_CS2,Ross,1096,0.05556110665202141,0.037724897265434265,0.09328601509332657
C,2016,6,CCI_CS2,Amundsen_Bellingshausen,431,0.08977554738521576,0.0410536453127861,0.13082920014858246
D,2016,6,CCI_CS2,Western_Weddell,509,0.08798260241746902,0.0797862857580185,0.16776888072490692
D,2016,6,CCI_CS2,Eastern_Weddell,1189,0.048670001327991486,0.040967512875795364,0.08963751047849655
D,2016,6,CCI_CS2,Indian,456,0.05272354930639267,0.024658609181642532,0.0773821622133255
D,2016,6,CCI_CS2,Western_Pacific,388,0.07948679476976395,0.03180510550737381,0.11129190772771835
D,2016,6,CCI_CS2,Ross,1096,0.05556110665202141,0.037724897265434265,0.09328601509332657
D,2016,6,CCI_CS2,Amundsen_Bellingshausen,431,0.08977554738521576,0.0410536453127861,0.13082920014858246
A,2016,6,LEGOS_I_CS2,Western_Weddell,509,0.14245475828647614,0.10010048002004623,0.2429184466600418
A,2016,6,LEGOS_I_CS2,Eastern_Weddell,1189,0.07180877774953842,0.038782570511102676,0.10971192270517349
A,2016,6,LEGOS_I_CS2,Indian,456,0.06988496333360672,0.02711326628923416,0.09536497294902802
A,2016,6,LEGOS_I_CS2,Western_Pacific,388,0.10538654774427414,0.043729957193136215,0.14456035196781158
A,2016,6,LEGOS_I_CS2,Ross,1096,0.0795983150601387,0.04453353211283684,0.12164346873760223
A,2016,6,LEGOS_I_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.04627898707985878,0.17032645642757416
B,2016,6,LEGOS_I_CS2,Western_Weddell,509,0.14245475828647614,0.08530270308256149,0.22812066972255707
B,2016,6,LEGOS_I_CS2,Eastern_Weddell,1189,0.07180877774953842,0.03304937854409218,0.103978730738163
B,2016,6,LEGOS_I_CS2,Indian,456,0.06988496333360672,0.023105131462216377,0.09135685116052628
B,2016,6,LEGOS_I_CS2,Western_Pacific,388,0.10538654774427414,0.03726539388298988,0.13809578120708466
B,2016,6,LEGOS_I_CS2,Ross,1096,0.0795983150601387,0.037950173020362854,0.11506011337041855
B,2016,6,LEGOS_I_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.03943759948015213,0.1634850800037384
C,2016,6,LEGOS_I_CS2,Western_Weddell,509,0.14245475828647614,0.09362711012363434,0.23608185350894928
C,2016,6,LEGOS_I_CS2,Eastern_Weddell,1189,0.07180877774953842,0.048074305057525635,0.11988308280706406
C,2016,6,LEGOS_I_CS2,Indian,456,0.06988496333360672,0.02893623150885105,0.09882118552923203
C,2016,6,LEGOS_I_CS2,Western_Pacific,388,0.10538654774427414,0.037322454154491425,0.14270900189876556
C,2016,6,LEGOS_I_CS2,Ross,1096,0.0795983150601387,0.04426917806267738,0.12386751174926758
C,2016,6,LEGOS_I_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.04817536845803261,0.18118944764137268
D,2016,6,LEGOS_I_CS2,Western_Weddell,509,0.14245475828647614,0.0797862857580185,0.22224104404449463
D,2016,6,LEGOS_I_CS2,Eastern_Weddell,1189,0.07180877774953842,0.040967512875795364,0.11277630180120468
D,2016,6,LEGOS_I_CS2,Indian,456,0.06988496333360672,0.024658609181642532,0.09454357624053955
D,2016,6,LEGOS_I_CS2,Western_Pacific,388,0.10538654774427414,0.03180510550737381,0.13719163835048676
D,2016,6,LEGOS_I_CS2,Ross,1096,0.0795983150601387,0.037724897265434265,0.11732322722673416
D,2016,6,LEGOS_I_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.0410536453127861,0.17406770586967468
A,2016,6,LEGOS_II_CS2,Western_Weddell,509,0.14245475828647614,0.06273559480905533,0.21373945474624634
A,2016,6,LEGOS_II_CS2,Eastern_Weddell,1189,0.07180877774953842,0.042409028857946396,0.11503838002681732
A,2016,6,LEGOS_II_CS2,Indian,456,0.06988496333360672,0.0352884903550148,0.0956057533621788
A,2016,6,LEGOS_II_CS2,Western_Pacific,388,0.10538654774427414,0.0407366007566452,0.11098164319992065
A,2016,6,LEGOS_II_CS2,Ross,1096,0.0795983150601387,0.03448259457945824,0.11158081144094467
A,2016,6,LEGOS_II_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.04731385409832001,0.15330877900123596
B,2016,6,LEGOS_II_CS2,Western_Weddell,509,0.14245475828647614,0.05346144363284111,0.20446528494358063
B,2016,6,LEGOS_II_CS2,Eastern_Weddell,1189,0.07180877774953842,0.03613973781466484,0.10876908153295517
B,2016,6,LEGOS_II_CS2,Indian,456,0.06988496333360672,0.030071817338466644,0.09038906544446945
B,2016,6,LEGOS_II_CS2,Western_Pacific,388,0.10538654774427414,0.03471454232931137,0.10495956987142563
B,2016,6,LEGOS_II_CS2,Ross,1096,0.0795983150601387,0.02938506007194519,0.10648327320814133
B,2016,6,LEGOS_II_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.04031948000192642,0.14631441235542297
C,2016,6,LEGOS_II_CS2,Western_Weddell,509,0.14245475828647614,0.09362711012363434,0.23608185350894928
C,2016,6,LEGOS_II_CS2,Eastern_Weddell,1189,0.07180877774953842,0.048074305057525635,0.11988308280706406
C,2016,6,LEGOS_II_CS2,Indian,456,0.06988496333360672,0.02893623150885105,0.09882118552923203
C,2016,6,LEGOS_II_CS2,Western_Pacific,388,0.10538654774427414,0.037322454154491425,0.14270900189876556
C,2016,6,LEGOS_II_CS2,Ross,1096,0.0795983150601387,0.04426917806267738,0.12386751174926758
C,2016,6,LEGOS_II_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.04817536845803261,0.18118944764137268
D,2016,6,LEGOS_II_CS2,Western_Weddell,509,0.14245475828647614,0.0797862857580185,0.22224104404449463
D,2016,6,LEGOS_II_CS2,Eastern_Weddell,1189,0.07180877774953842,0.040967512875795364,0.11277630180120468
D,2016,6,LEGOS_II_CS2,Indian,456,0.06988496333360672,0.024658609181642532,0.09454357624053955
D,2016,6,LEGOS_II_CS2,Western_Pacific,388,0.10538654774427414,0.03180510550737381,0.13719163835048676
D,2016,6,LEGOS_II_CS2,Ross,1096,0.0795983150601387,0.037724897265434265,0.11732322722673416
D,2016,6,LEGOS_II_CS2,Amundsen_Bellingshausen,431,0.13301408290863037,0.0410536453127861,0.17406770586967468
A,2016,6,CSAO_CS2,Western_Weddell,509,0.13018499314785004,0.045713845640420914,0.1762779802083969
A,2016,6,CSAO_CS2,Eastern_Weddell,1189,0.07970331609249115,0.030374770984053612,0.11008322238922119
A,2016,6,CSAO_CS2,Indian,456,0.06109808385372162,0.019419947639107704,0.08080090582370758
A,2016,6,CSAO_CS2,Western_Pacific,388,0.09658729285001755,0.024523690342903137,0.12111097574234009
A,2016,6,CSAO_CS2,Ross,1096,0.09533534198999405,0.023966416716575623,0.11930175870656967
A,2016,6,CSAO_CS2,Amundsen_Bellingshausen,431,0.09982804208993912,0.031043097376823425,0.13156923651695251
B,2016,6,CSAO_CS2,Western_Weddell,509,0.13018499314785004,0.03895600512623787,0.16952012479305267
B,2016,6,CSAO_CS2,Eastern_Weddell,1189,0.07970331609249115,0.025884494185447693,0.10559293627738953
B,2016,6,CSAO_CS2,Indian,456,0.06109808385372162,0.016549112275242805,0.07793007791042328
B,2016,6,CSAO_CS2,Western_Pacific,388,0.09658729285001755,0.020898371934890747,0.1174856573343277
B,2016,6,CSAO_CS2,Ross,1096,0.09533534198999405,0.02042348124086857,0.11575882136821747
B,2016,6,CSAO_CS2,Amundsen_Bellingshausen,431,0.09982804208993912,0.02645402029156685,0.12698017060756683
C,2016,6,CSAO_CS2,Western_Weddell,509,0.13018499314785004,0.09362711012363434,0.22381208837032318
C,2016,6,CSAO_CS2,Eastern_Weddell,1189,0.07970331609249115,0.048074305057525635,0.12777762115001678
C,2016,6,CSAO_CS2,Indian,456,0.06109808385372162,0.02893623150885105,0.09003430604934692
C,2016,6,CSAO_CS2,Western_Pacific,388,0.09658729285001755,0.037322454154491425,0.13390973210334778
C,2016,6,CSAO_CS2,Ross,1096,0.09533534198999405,0.04426917806267738,0.13960449397563934
C,2016,6,CSAO_CS2,Amundsen_Bellingshausen,431,0.09982804208993912,0.04817536845803261,0.14800341427326202
D,2016,6,CSAO_CS2,Western_Weddell,509,0.13018499314785004,0.0797862857580185,0.20997127890586853
D,2016,6,CSAO_CS2,Eastern_Weddell,1189,0.07970331609249115,0.040967512875795364,0.12067084014415741
D,2016,6,CSAO_CS2,Indian,456,0.06109808385372162,0.024658609181642532,0.08575669676065445
D,2016,6,CSAO_CS2,Western_Pacific,388,0.09658729285001755,0.03180510550737381,0.12839238345623016
D,2016,6,CSAO_CS2,Ross,1096,0.09533534198999405,0.037724897265434265,0.13306023180484772
D,2016,6,CSAO_CS2,Amundsen_Bellingshausen,431,0.09982804208993912,0.0410536453127861,0.14088168740272522
A,2016,6,CryoTEMPO_CS2,Western_Weddell,509,0.07861045002937317,0.08809997141361237,0.16671042144298553
A,2016,6,CryoTEMPO_CS2,Eastern_Weddell,1189,0.0419679693877697,0.045262549072504044,0.08723051846027374
A,2016,6,CryoTEMPO_CS2,Indian,456,0.04643263667821884,0.027284637093544006,0.07371726632118225
A,2016,6,CryoTEMPO_CS2,Western_Pacific,388,0.07621483504772186,0.03518199548125267,0.11139682680368423
A,2016,6,CryoTEMPO_CS2,Ross,1096,0.05530065670609474,0.04162304103374481,0.09692369401454926
A,2016,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,431,0.07109338790178299,0.045466240495443344,0.11655961722135544
B,2016,6,CryoTEMPO_CS2,Western_Weddell,509,0.07861045002937317,0.07981106638908386,0.15842150151729584
B,2016,6,CryoTEMPO_CS2,Eastern_Weddell,1189,0.0419679693877697,0.0410040058195591,0.0829719826579094
B,2016,6,CryoTEMPO_CS2,Indian,456,0.04643263667821884,0.024717552587389946,0.07115018367767334
B,2016,6,CryoTEMPO_CS2,Western_Pacific,388,0.07621483504772186,0.03187188878655434,0.1080867126584053
B,2016,6,CryoTEMPO_CS2,Ross,1096,0.05530065670609474,0.03770693019032478,0.09300757944583893
B,2016,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,431,0.07109338790178299,0.04118853434920311,0.1122819259762764
C,2016,6,CryoTEMPO_CS2,Western_Weddell,509,0.07861045002937317,0.08807262033224106,0.16668307781219482
C,2016,6,CryoTEMPO_CS2,Eastern_Weddell,1189,0.0419679693877697,0.045222263783216476,0.08719023317098618
C,2016,6,CryoTEMPO_CS2,Indian,456,0.04643263667821884,0.02721956931054592,0.07365220040082932
C,2016,6,CryoTEMPO_CS2,Western_Pacific,388,0.07621483504772186,0.03510827571153641,0.11132311075925827
C,2016,6,CryoTEMPO_CS2,Ross,1096,0.05530065670609474,0.04164288192987442,0.09694354236125946
C,2016,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,431,0.07109338790178299,0.045317329466342926,0.11641071736812592
D,2016,6,CryoTEMPO_CS2,Western_Weddell,509,0.07861045002937317,0.0797862857580185,0.15839672088623047
D,2016,6,CryoTEMPO_CS2,Eastern_Weddell,1189,0.0419679693877697,0.040967512875795364,0.08293548226356506
D,2016,6,CryoTEMPO_CS2,Indian,456,0.04643263667821884,0.024658609181642532,0.07109124958515167
D,2016,6,CryoTEMPO_CS2,Western_Pacific,388,0.07621483504772186,0.03180510550737381,0.10801994055509567
D,2016,6,CryoTEMPO_CS2,Ross,1096,0.05530065670609474,0.037724897265434265,0.0930255576968193
D,2016,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,431,0.07109338790178299,0.0410536453127861,0.11214704066514969
A,2016,7,CCI_CS2,Western_Weddell,490,0.09739066660404205,0.07785404473543167,0.17524471879005432
A,2016,7,CCI_CS2,Eastern_Weddell,1495,0.05792391300201416,0.04389145225286484,0.10181538015604019
A,2016,7,CCI_CS2,Indian,698,0.051183070987463,0.027849342674016953,0.07903241366147995
A,2016,7,CCI_CS2,Western_Pacific,472,0.08959808945655823,0.032513611018657684,0.12211170047521591
A,2016,7,CCI_CS2,Ross,1057,0.0660940557718277,0.04474224895238876,0.11083630472421646
A,2016,7,CCI_CS2,Amundsen_Bellingshausen,647,0.0829155370593071,0.04660152271389961,0.1295170783996582
B,2016,7,CCI_CS2,Western_Weddell,490,0.09739066660404205,0.07785404473543167,0.17524471879005432
B,2016,7,CCI_CS2,Eastern_Weddell,1495,0.05792391300201416,0.04389145225286484,0.10181538015604019
B,2016,7,CCI_CS2,Indian,698,0.051183070987463,0.027849342674016953,0.07903241366147995
B,2016,7,CCI_CS2,Western_Pacific,472,0.08959808945655823,0.032513611018657684,0.12211170047521591
B,2016,7,CCI_CS2,Ross,1057,0.0660940557718277,0.04474224895238876,0.11083630472421646
B,2016,7,CCI_CS2,Amundsen_Bellingshausen,647,0.0829155370593071,0.04660152271389961,0.1295170783996582
C,2016,7,CCI_CS2,Western_Weddell,490,0.09739066660404205,0.07785404473543167,0.17524471879005432
C,2016,7,CCI_CS2,Eastern_Weddell,1495,0.05792391300201416,0.04389145225286484,0.10181538015604019
C,2016,7,CCI_CS2,Indian,698,0.051183070987463,0.027849342674016953,0.07903241366147995
C,2016,7,CCI_CS2,Western_Pacific,472,0.08959808945655823,0.032513611018657684,0.12211170047521591
C,2016,7,CCI_CS2,Ross,1057,0.0660940557718277,0.04474224895238876,0.11083630472421646
C,2016,7,CCI_CS2,Amundsen_Bellingshausen,647,0.0829155370593071,0.04660152271389961,0.1295170783996582
D,2016,7,CCI_CS2,Western_Weddell,490,0.09739066660404205,0.07785404473543167,0.17524471879005432
D,2016,7,CCI_CS2,Eastern_Weddell,1495,0.05792391300201416,0.04389145225286484,0.10181538015604019
D,2016,7,CCI_CS2,Indian,698,0.051183070987463,0.027849342674016953,0.07903241366147995
D,2016,7,CCI_CS2,Western_Pacific,472,0.08959808945655823,0.032513611018657684,0.12211170047521591
D,2016,7,CCI_CS2,Ross,1057,0.0660940557718277,0.04474224895238876,0.11083630472421646
D,2016,7,CCI_CS2,Amundsen_Bellingshausen,647,0.0829155370593071,0.04660152271389961,0.1295170783996582
A,2016,7,LEGOS_I_CS2,Western_Weddell,490,0.15275728702545166,0.09429366886615753,0.2455998659133911
A,2016,7,LEGOS_I_CS2,Eastern_Weddell,1495,0.08831607550382614,0.04430612176656723,0.1325506865978241
A,2016,7,LEGOS_I_CS2,Indian,698,0.06494639068841934,0.026350010186433792,0.0894361212849617
A,2016,7,LEGOS_I_CS2,Western_Pacific,472,0.11390996724367142,0.045556094497442245,0.1574750542640686
A,2016,7,LEGOS_I_CS2,Ross,1057,0.09060080349445343,0.05170794948935509,0.1418016105890274
A,2016,7,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.046696536242961884,0.15603645145893097
B,2016,7,LEGOS_I_CS2,Western_Weddell,490,0.15275728702545166,0.08035430312156677,0.23166050016880035
B,2016,7,LEGOS_I_CS2,Eastern_Weddell,1495,0.08831607550382614,0.037756383419036865,0.12600095570087433
B,2016,7,LEGOS_I_CS2,Indian,698,0.06494639068841934,0.022454706951975822,0.08554080873727798
B,2016,7,LEGOS_I_CS2,Western_Pacific,472,0.11390996724367142,0.038821570575237274,0.15074053406715393
B,2016,7,LEGOS_I_CS2,Ross,1057,0.09060080349445343,0.044064003974199295,0.13415765762329102
B,2016,7,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.03979342430830002,0.1491333395242691
C,2016,7,LEGOS_I_CS2,Western_Weddell,490,0.15275728702545166,0.0913596823811531,0.24411697685718536
C,2016,7,LEGOS_I_CS2,Eastern_Weddell,1495,0.08831607550382614,0.05150546506047249,0.13982154428958893
C,2016,7,LEGOS_I_CS2,Indian,698,0.06494639068841934,0.03268047422170639,0.09762685745954514
C,2016,7,LEGOS_I_CS2,Western_Pacific,472,0.11390996724367142,0.03815386816859245,0.15206381678581238
C,2016,7,LEGOS_I_CS2,Ross,1057,0.09060080349445343,0.05250385403633118,0.1431046575307846
C,2016,7,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.05468565598130226,0.16843381524085999
D,2016,7,LEGOS_I_CS2,Western_Weddell,490,0.15275728702545166,0.07785404473543167,0.23061133921146393
D,2016,7,LEGOS_I_CS2,Eastern_Weddell,1495,0.08831607550382614,0.04389145225286484,0.13220751285552979
D,2016,7,LEGOS_I_CS2,Indian,698,0.06494639068841934,0.027849342674016953,0.0927957221865654
D,2016,7,LEGOS_I_CS2,Western_Pacific,472,0.11390996724367142,0.032513611018657684,0.1464235633611679
D,2016,7,LEGOS_I_CS2,Ross,1057,0.09060080349445343,0.04474224895238876,0.1353430598974228
D,2016,7,LEGOS_I_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.04660152271389961,0.16034968197345734
A,2016,7,LEGOS_II_CS2,Western_Weddell,490,0.15275728702545166,0.05977102369070053,0.21848538517951965
A,2016,7,LEGOS_II_CS2,Eastern_Weddell,1495,0.08831607550382614,0.042490892112255096,0.13213199377059937
A,2016,7,LEGOS_II_CS2,Indian,698,0.06494639068841934,0.03983959183096886,0.0910983681678772
A,2016,7,LEGOS_II_CS2,Western_Pacific,472,0.11390996724367142,0.0448315404355526,0.13335569202899933
A,2016,7,LEGOS_II_CS2,Ross,1057,0.09060080349445343,0.04300859570503235,0.13284479081630707
A,2016,7,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.04620850831270218,0.1536874771118164
B,2016,7,LEGOS_II_CS2,Western_Weddell,490,0.15275728702545166,0.05093511566519737,0.2096494883298874
B,2016,7,LEGOS_II_CS2,Eastern_Weddell,1495,0.08831607550382614,0.03620949760079384,0.1258506029844284
B,2016,7,LEGOS_II_CS2,Indian,698,0.06494639068841934,0.03395013511180878,0.08520890772342682
B,2016,7,LEGOS_II_CS2,Western_Pacific,472,0.11390996724367142,0.0382041297852993,0.12672828137874603
B,2016,7,LEGOS_II_CS2,Ross,1057,0.09060080349445343,0.03665066882967949,0.1264868676662445
B,2016,7,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.03937754034996033,0.14685651659965515
C,2016,7,LEGOS_II_CS2,Western_Weddell,490,0.15275728702545166,0.0913596823811531,0.24411697685718536
C,2016,7,LEGOS_II_CS2,Eastern_Weddell,1495,0.08831607550382614,0.05150546506047249,0.13982154428958893
C,2016,7,LEGOS_II_CS2,Indian,698,0.06494639068841934,0.03268047422170639,0.09762685745954514
C,2016,7,LEGOS_II_CS2,Western_Pacific,472,0.11390996724367142,0.03815386816859245,0.15206381678581238
C,2016,7,LEGOS_II_CS2,Ross,1057,0.09060080349445343,0.05250385403633118,0.1431046575307846
C,2016,7,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.05468565598130226,0.16843381524085999
D,2016,7,LEGOS_II_CS2,Western_Weddell,490,0.15275728702545166,0.07785404473543167,0.23061133921146393
D,2016,7,LEGOS_II_CS2,Eastern_Weddell,1495,0.08831607550382614,0.04389145225286484,0.13220751285552979
D,2016,7,LEGOS_II_CS2,Indian,698,0.06494639068841934,0.027849342674016953,0.0927957221865654
D,2016,7,LEGOS_II_CS2,Western_Pacific,472,0.11390996724367142,0.032513611018657684,0.1464235633611679
D,2016,7,LEGOS_II_CS2,Ross,1057,0.09060080349445343,0.04474224895238876,0.1353430598974228
D,2016,7,LEGOS_II_CS2,Amundsen_Bellingshausen,647,0.11374815553426743,0.04660152271389961,0.16034968197345734
A,2016,7,CSAO_CS2,Western_Weddell,490,0.12790201604366302,0.047589484602212906,0.17549149692058563
A,2016,7,CSAO_CS2,Eastern_Weddell,1495,0.09649425745010376,0.029328791424632072,0.12582305073738098
A,2016,7,CSAO_CS2,Indian,698,0.05113377794623375,0.022922737523913383,0.07405651360750198
A,2016,7,CSAO_CS2,Western_Pacific,472,0.0965409055352211,0.023064227774739265,0.11960513144731522
A,2016,7,CSAO_CS2,Ross,1057,0.0833946093916893,0.03045710176229477,0.11385171860456467
A,2016,7,CSAO_CS2,Amundsen_Bellingshausen,647,0.09328771382570267,0.02724711410701275,0.12053482234477997
B,2016,7,CSAO_CS2,Western_Weddell,490,0.12790201604366302,0.04055437073111534,0.16845639050006866
B,2016,7,CSAO_CS2,Eastern_Weddell,1495,0.09649425745010376,0.024993136525154114,0.12148739397525787
B,2016,7,CSAO_CS2,Indian,698,0.05113377794623375,0.01953408680856228,0.07066785544157028
B,2016,7,CSAO_CS2,Western_Pacific,472,0.0965409055352211,0.019654661417007446,0.11619556695222855
B,2016,7,CSAO_CS2,Ross,1057,0.0833946093916893,0.025954654440283775,0.10934925824403763
B,2016,7,CSAO_CS2,Amundsen_Bellingshausen,647,0.09328771382570267,0.023219196125864983,0.1165069043636322
C,2016,7,CSAO_CS2,Western_Weddell,490,0.12790201604366302,0.0913596823811531,0.21926170587539673
C,2016,7,CSAO_CS2,Eastern_Weddell,1495,0.09649425745010376,0.05150546506047249,0.14799973368644714
C,2016,7,CSAO_CS2,Indian,698,0.05113377794623375,0.03268047422170639,0.08381424844264984
C,2016,7,CSAO_CS2,Western_Pacific,472,0.0965409055352211,0.03815386816859245,0.13469476997852325
C,2016,7,CSAO_CS2,Ross,1057,0.0833946093916893,0.05250385403633118,0.1358984410762787
C,2016,7,CSAO_CS2,Amundsen_Bellingshausen,647,0.09328771382570267,0.05468565598130226,0.14797337353229523
D,2016,7,CSAO_CS2,Western_Weddell,490,0.12790201604366302,0.07785404473543167,0.2057560682296753
D,2016,7,CSAO_CS2,Eastern_Weddell,1495,0.09649425745010376,0.04389145225286484,0.1403857171535492
D,2016,7,CSAO_CS2,Indian,698,0.05113377794623375,0.027849342674016953,0.0789831131696701
D,2016,7,CSAO_CS2,Western_Pacific,472,0.0965409055352211,0.032513611018657684,0.1290545016527176
D,2016,7,CSAO_CS2,Ross,1057,0.0833946093916893,0.04474224895238876,0.12813685834407806
D,2016,7,CSAO_CS2,Amundsen_Bellingshausen,647,0.09328771382570267,0.04660152271389961,0.13988924026489258
A,2016,7,CryoTEMPO_CS2,Western_Weddell,490,0.0865282192826271,0.08594267070293427,0.17247088253498077
A,2016,7,CryoTEMPO_CS2,Eastern_Weddell,1495,0.04530152678489685,0.04848196357488632,0.09378349781036377
A,2016,7,CryoTEMPO_CS2,Indian,698,0.039108626544475555,0.030841130763292313,0.06994975358247757
