case,year,month,sector,variable,spread,n_products
B,2015,8,Western_Pacific,hfi,0.04820118844509125,5
B,2015,8,Western_Pacific,hfr,0.05056887865066528,5
B,2015,8,Western_Pacific,hsc,0.021155908703804016,5
B,2015,8,Western_Weddell,hfi,0.09925059974193573,5
B,2015,8,Western_Weddell,hfr,0.09207600355148315,5
B,2015,8,Western_Weddell,hsc,0.027035437524318695,5
B,2015,9,Amundsen_Bellingshausen,hfi,0.06574901193380356,5
B,2015,9,Amundsen_Bellingshausen,hfr,0.054393187165260315,5
B,2015,9,Amundsen_Bellingshausen,hsc,0.028344718739390373,5
B,2015,9,Eastern_Weddell,hfi,0.07413098961114883,5
B,2015,9,Eastern_Weddell,hfr,0.06975704431533813,5
B,2015,9,Eastern_Weddell,hsc,0.01482977345585823,5
B,2015,9,Indian,hfi,0.0409073531627655,5
B,2015,9,Indian,hfr,0.04643196985125542,5
B,2015,9,Indian,hsc,0.015481539070606232,5
B,2015,9,Ross,hfi,0.04396447539329529,5
B,2015,9,Ross,hfr,0.038237206637859344,5
B,2015,9,Ross,hsc,0.023380255326628685,5
B,2015,9,Western_Pacific,hfi,0.04906260222196579,5
B,2015,9,Western_Pacific,hfr,0.04716891795396805,5
B,2015,9,Western_Pacific,hsc,0.019913699477910995,5
B,2015,9,Western_Weddell,hfi,0.08636212348937988,5
B,2015,9,Western_Weddell,hfr,0.07795558124780655,5
B,2015,9,Western_Weddell,hsc,0.021579869091510773,5
B,2015,10,Amundsen_Bellingshausen,hfi,0.04276743531227112,5
B,2015,10,Amundsen_Bellingshausen,hfr,0.04347819834947586,5
B,2015,10,Amundsen_Bellingshausen,hsc,0.01660100929439068,5
B,2015,10,Eastern_Weddell,hfi,0.08509359508752823,5
B,2015,10,Eastern_Weddell,hfr,0.06721201911568642,5
B,2015,10,Eastern_Weddell,hsc,0.018750526010990143,5
B,2015,10,Indian,hfi,0.035141389816999435,5
B,2015,10,Indian,hfr,0.035972679033875465,5
B,2015,10,Indian,hsc,0.017740391194820404,5
B,2015,10,Ross,hfi,0.037081122398376465,5
B,2015,10,Ross,hfr,0.0376863107085228,5
B,2015,10,Ross,hsc,0.012545594945549965,5
B,2015,10,Western_Pacific,hfi,0.04213417321443558,5
B,2015,10,Western_Pacific,hfr,0.04605948552489281,5
B,2015,10,Western_Pacific,hsc,0.018813326954841614,5
B,2015,10,Western_Weddell,hfi,0.11317849159240723,5
B,2015,10,Western_Weddell,hfr,0.08737051486968994,5
B,2015,10,Western_Weddell,hsc,0.017470963299274445,5
B,2016,5,Amundsen_Bellingshausen,hfi,0.03273620456457138,5
B,2016,5,Amundsen_Bellingshausen,hfr,0.025062255561351776,5
B,2016,5,Amundsen_Bellingshausen,hsc,0.03205047734081745,5
B,2016,5,Eastern_Weddell,hfi,0.0343024805188179,5
B,2016,5,Eastern_Weddell,hfr,0.032412994652986526,5
B,2016,5,Eastern_Weddell,hsc,0.01400049403309822,5
B,2016,5,Indian,hfi,0.018327780067920685,5
B,2016,5,Indian,hfr,0.024562310427427292,5
B,2016,5,Indian,hsc,0.0114664938300848,5
B,2016,5,Ross,hfi,0.010849088430404663,5
B,2016,5,Ross,hfr,0.02557583525776863,5
B,2016,5,Ross,hsc,0.014726750552654266,5
B,2016,5,Western_Pacific,hfi,0.03088880330324173,5
B,2016,5,Western_Pacific,hfr,0.017869509756565094,5
B,2016,5,Western_Pacific,hsc,0.019697947427630424,5
B,2016,5,Western_Weddell,hfi,0.07215102016925812,5
B,2016,5,Western_Weddell,hfr,0.06914862245321274,5
B,2016,5,Western_Weddell,hsc,0.04355781897902489,5
B,2016,6,Amundsen_Bellingshausen,hfi,0.051203154027462006,5
B,2016,6,Amundsen_Bellingshausen,hfr,0.06192069500684738,5
B,2016,6,Amundsen_Bellingshausen,hsc,0.014734514057636261,5
B,2016,6,Eastern_Weddell,hfi,0.025797098875045776,5
B,2016,6,Eastern_Weddell,hfr,0.03773534670472145,5
B,2016,6,Eastern_Weddell,hsc,0.015119511634111404,5
B,2016,6,Indian,hfi,0.020206667482852936,5
B,2016,6,Indian,hfr,0.02345232665538788,5
B,2016,6,Indian,hsc,0.013522705063223839,5
B,2016,6,Ross,hfi,0.02275124192237854,5
B,2016,6,Ross,hfr,0.04003468528389931,5
B,2016,6,Ross,hsc,0.017526691779494286,5
B,2016,6,Western_Pacific,hfi,0.03313621133565903,5
B,2016,6,Western_Pacific,hfr,0.029171712696552277,5
B,2016,6,Western_Pacific,hsc,0.016367021948099136,5
B,2016,6,Western_Weddell,hfi,0.06969916820526123,5
B,2016,6,Western_Weddell,hfr,0.06384430825710297,5
B,2016,6,Western_Weddell,hsc,0.046346697956323624,5
B,2016,7,Amundsen_Bellingshausen,hfi,0.0326264351606369,5
B,2016,7,Amundsen_Bellingshausen,hfr,0.042609475553035736,5
B,2016,7,Amundsen_Bellingshausen,hsc,0.023518918082118034,5
B,2016,7,Eastern_Weddell,hfi,0.03677889704704285,5
B,2016,7,Eastern_Weddell,hfr,0.05119273066520691,5
B,2016,7,Eastern_Weddell,hsc,0.01892738789319992,5
B,2016,7,Indian,hfi,0.018492750823497772,5
B,2016,7,Indian,hfr,0.025837764143943787,5
B,2016,7,Indian,hsc,0.014416048303246498,5
B,2016,7,Ross,hfi,0.03496269881725311,5
B,2016,7,Ross,hfr,0.036090265959501266,5
B,2016,7,Ross,hsc,0.018787594512104988,5
B,2016,7,Western_Pacific,hfi,0.034771911799907684,5
B,2016,7,Western_Pacific,hfr,0.030452601611614227,5
B,2016,7,Western_Pacific,hsc,0.019166909158229828,5
B,2016,7,Western_Weddell,hfi,0.06727553904056549,5
B,2016,7,Western_Weddell,hfr,0.06622906774282455,5
B,2016,7,Western_Weddell,hsc,0.03979993239045143,5
B,2016,8,Amundsen_Bellingshausen,hfi,0.059922292828559875,5
B,2016,8,Amundsen_Bellingshausen,hfr,0.05151110142469406,5
B,2016,8,Amundsen_Bellingshausen,hsc,0.027215272188186646,5
B,2016,8,Eastern_Weddell,hfi,0.044253118336200714,5
B,2016,8,Eastern_Weddell,hfr,0.053425684571266174,5
B,2016,8,Eastern_Weddell,hsc,0.019024353474378586,5
B,2016,8,Indian,hfi,0.02616753801703453,5
B,2016,8,Indian,hfr,0.02146865427494049,5
B,2016,8,Indian,hsc,0.01668623834848404,5
B,2016,8,Ross,hfi,0.05043528974056244,5
B,2016,8,Ross,hfr,0.04849034920334816,5
B,2016,8,Ross,hsc,0.02350022830069065,5
B,2016,8,Western_Pacific,hfi,0.04138348996639252,5
B,2016,8,Western_Pacific,hfr,0.030077777802944183,5
B,2016,8,Western_Pacific,hsc,0.018318157643079758,5
B,2016,8,Western_Weddell,hfi,0.060220226645469666,5
B,2016,8,Western_Weddell,hfr,0.06213582307100296,5
B,2016,8,Western_Weddell,hsc,0.03440475836396217,5
B,2016,9,Amundsen_Bellingshausen,hfi,0.05048839747905731,5
B,2016,9,Amundsen_Bellingshausen,hfr,0.05242972820997238,5
B,2016,9,Amundsen_Bellingshausen,hsc,0.01915670372545719,5
B,2016,9,Eastern_Weddell,hfi,0.06751071661710739,5
B,2016,9,Eastern_Weddell,hfr,0.06469369679689407,5
B,2016,9,Eastern_Weddell,hsc,0.012588411569595337,5
B,2016,9,Indian,hfi,0.03711748123168945,5
B,2016,9,Indian,hfr,0.034699564799666405,5
B,2016,9,Indian,hsc,0.01679040491580963,5
B,2016,9,Ross,hfi,0.04474689066410065,5
B,2016,9,Ross,hfr,0.04373309016227722,5
B,2016,9,Ross,hsc,0.01879272796213627,5
B,2016,9,Western_Pacific,hfi,0.05006854236125946,5
B,2016,9,Western_Pacific,hfr,0.04992121458053589,5
B,2016,9,Western_Pacific,hsc,0.026204802095890045,5
B,2016,9,Western_Weddell,hfi,0.08388592302799225,5
B,2016,9,Western_Weddell,hfr,0.07229403406381607,5
B,2016,9,Western_Weddell,hsc,0.028868209570646286,5
B,2016,10,Amundsen_Bellingshausen,hfi,0.059760384261608124,5
B,2016,10,Amundsen_Bellingshausen,hfr,0.04371539503335953,5
B,2016,10,Amundsen_Bellingshausen,hsc,0.02059980295598507,5
B,2016,10,Eastern_Weddell,hfi,0.09396464377641678,5
B,2016,10,Eastern_Weddell,hfr,0.0786651223897934,5
B,2016,10,Eastern_Weddell,hsc,0.027880266308784485,5
B,2016,10,Indian,hfi,0.05180150642991066,5
B,2016,10,Indian,hfr,0.04278975911438465,5
B,2016,10,Indian,hsc,0.023034514859318733,5
B,2016,10,Ross,hfi,0.04390715807676315,5
B,2016,10,Ross,hfr,0.0409168116748333,5
B,2016,10,Ross,hsc,0.017753925174474716,5
B,2016,10,Western_Pacific,hfi,0.0354938730597496,5
B,2016,10,Western_Pacific,hfr,0.0497756227850914,5
B,2016,10,Western_Pacific,hsc,0.026581892743706703,5
B,2016,10,Western_Weddell,hfi,0.1188766211271286,5
B,2016,10,Western_Weddell,hfr,0.080840352922678,5
B,2016,10,Western_Weddell,hsc,0.027575280517339706,5
B,2017,5,Amundsen_Bellingshausen,hfi,0.02129712700843811,5
B,2017,5,Amundsen_Bellingshausen,hfr,0.023940391838550568,5
B,2017,5,Amundsen_Bellingshausen,hsc,0.026650045067071915,5
B,2017,5,Eastern_Weddell,hfi,0.02393954247236252,5
B,2017,5,Eastern_Weddell,hfr,0.04390667378902435,5
B,2017,5,Eastern_Weddell,hsc,0.020105509087443352,5
B,2017,5,Indian,hfi,0.019770845770835876,5
B,2017,5,Indian,hfr,0.028578605502843857,5
B,2017,5,Indian,hsc,0.016042275354266167,5
B,2017,5,Ross,hfi,0.009024947881698608,5
B,2017,5,Ross,hfr,0.022392820566892624,5
B,2017,5,Ross,hsc,0.018045215867459774,5
B,2017,5,Western_Pacific,hfi,0.027340106666088104,5
B,2017,5,Western_Pacific,hfr,0.01335829496383667,5
B,2017,5,Western_Pacific,hsc,0.02418801188468933,5
B,2017,5,Western_Weddell,hfi,0.0465499609708786,5
B,2017,5,Western_Weddell,hfr,0.05101478099822998,5
B,2017,5,Western_Weddell,hsc,0.045169226825237274,5
B,2017,6,Amundsen_Bellingshausen,hfi,0.012402266263961792,5
B,2017,6,Amundsen_Bellingshausen,hfr,0.026223227381706238,5
B,2017,6,Amundsen_Bellingshausen,hsc,0.02456483617424965,5
B,2017,6,Eastern_Weddell,hfi,0.035665713250637054,5
B,2017,6,Eastern_Weddell,hfr,0.04502999410033226,5
B,2017,6,Eastern_Weddell,hsc,0.01843245141208172,5
B,2017,6,Indian,hfi,0.016874589025974274,5
B,2017,6,Indian,hfr,0.019373010843992233,5
B,2017,6,Indian,hsc,0.015291404910385609,5
B,2017,6,Ross,hfi,0.016236916184425354,5
B,2017,6,Ross,hfr,0.035487618297338486,5
B,2017,6,Ross,hsc,0.019288182258605957,5
B,2017,6,Western_Pacific,hfi,0.029213525354862213,5
B,2017,6,Western_Pacific,hfr,0.019887849688529968,5
B,2017,6,Western_Pacific,hsc,0.012372670695185661,5
B,2017,6,Western_Weddell,hfi,0.05078992247581482,5
B,2017,6,Western_Weddell,hfr,0.05409470945596695,5
B,2017,6,Western_Weddell,hsc,0.046596210449934006,5
B,2017,7,Amundsen_Bellingshausen,hfi,0.021114766597747803,5
B,2017,7,Amundsen_Bellingshausen,hfr,0.03820255398750305,5
B,2017,7,Amundsen_Bellingshausen,hsc,0.02330712601542473,5
B,2017,7,Eastern_Weddell,hfi,0.04306767135858536,5
B,2017,7,Eastern_Weddell,hfr,0.04322625324130058,5
B,2017,7,Eastern_Weddell,hsc,0.017129110172390938,5
B,2017,7,Indian,hfi,0.02108822762966156,5
B,2017,7,Indian,hfr,0.026372849941253662,5
B,2017,7,Indian,hsc,0.017014356330037117,5
B,2017,7,Ross,hfi,0.03630134463310242,5
B,2017,7,Ross,hfr,0.03645941987633705,5
B,2017,7,Ross,hsc,0.023307165130972862,5
B,2017,7,Western_Pacific,hfi,0.019543074071407318,5
B,2017,7,Western_Pacific,hfr,0.020769521594047546,5
B,2017,7,Western_Pacific,hsc,0.016776880249381065,5
B,2017,7,Western_Weddell,hfi,0.07041813433170319,5
B,2017,7,Western_Weddell,hfr,0.0694236159324646,5
B,2017,7,Western_Weddell,hsc,0.03727714717388153,5
B,2017,8,Amundsen_Bellingshausen,hfi,0.04579494148492813,5
B,2017,8,Amundsen_Bellingshausen,hfr,0.05066801607608795,5
B,2017,8,Amundsen_Bellingshausen,hsc,0.013898354023694992,5
B,2017,8,Eastern_Weddell,hfi,0.04539795219898224,5
B,2017,8,Eastern_Weddell,hfr,0.050231821835041046,5
B,2017,8,Eastern_Weddell,hsc,0.018069464713335037,5
B,2017,8,Indian,hfi,0.04377627372741699,5
B,2017,8,Indian,hfr,0.044172126799821854,5
B,2017,8,Indian,hsc,0.013353591784834862,5
B,2017,8,Ross,hfi,0.029448404908180237,5
B,2017,8,Ross,hfr,0.038210418075323105,5
B,2017,8,Ross,hsc,0.022783445194363594,5
B,2017,8,Western_Pacific,hfi,0.04675653576850891,5
B,2017,8,Western_Pacific,hfr,0.04841587319970131,5
B,2017,8,Western_Pacific,hsc,0.015172993764281273,5
B,2017,8,Western_Weddell,hfi,0.07970422506332397,5
B,2017,8,Western_Weddell,hfr,0.07820631563663483,5
B,2017,8,Western_Weddell,hsc,0.03318192809820175,5
B,2017,9,Amundsen_Bellingshausen,hfi,0.07030723989009857,5
B,2017,9,Amundsen_Bellingshausen,hfr,0.06360982358455658,5
B,2017,9,Amundsen_Bellingshausen,hsc,0.013376832008361816,5
B,2017,9,Eastern_Weddell,hfi,0.05548788607120514,5
B,2017,9,Eastern_Weddell,hfr,0.058203842490911484,5
B,2017,9,Eastern_Weddell,hsc,0.01586149074137211,5
B,2017,9,Indian,hfi,0.051616422832012177,5
B,2017,9,Indian,hfr,0.046005645766854286,5
B,2017,9,Indian,hsc,0.018153280019760132,5
B,2017,9,Ross,hfi,0.03661999851465225,5
B,2017,9,Ross,hfr,0.037439920008182526,5
B,2017,9,Ross,hsc,0.018493201583623886,5
B,2017,9,Western_Pacific,hfi,0.061316877603530884,5
B,2017,9,Western_Pacific,hfr,0.07235482335090637,5
B,2017,9,Western_Pacific,hsc,0.027540037408471107,5
B,2017,9,Western_Weddell,hfi,0.0832686722278595,5
B,2017,9,Western_Weddell,hfr,0.07685873657464981,5
B,2017,9,Western_Weddell,hsc,0.02568132057785988,5
B,2017,10,Amundsen_Bellingshausen,hfi,0.11432522907853127,5
B,2017,10,Amundsen_Bellingshausen,hfr,0.08743361849337816,5
B,2017,10,Amundsen_Bellingshausen,hsc,0.02417811006307602,5
B,2017,10,Eastern_Weddell,hfi,0.0820121206343174,5
B,2017,10,Eastern_Weddell,hfr,0.05700911022722721,5
B,2017,10,Eastern_Weddell,hsc,0.022082723677158356,5
B,2017,10,Indian,hfi,0.08331072703003883,5
B,2017,10,Indian,hfr,0.05521297897212207,5
B,2017,10,Indian,hsc,0.029811425134539604,5
B,2017,10,Ross,hfi,0.07595224678516388,5
B,2017,10,Ross,hfr,0.05160130560398102,5
B,2017,10,Ross,hsc,0.023330610245466232,5
B,2017,10,Western_Pacific,hfi,0.11495490744709969,5
B,2017,10,Western_Pacific,hfr,0.08144164457917213,5
B,2017,10,Western_Pacific,hsc,0.047891879454255104,5
B,2017,10,Western_Weddell,hfi,0.09668366611003876,5
B,2017,10,Western_Weddell,hfr,0.08432582765817642,5
B,2017,10,Western_Weddell,hsc,0.015117555856704712,5
B,2018,5,Amundsen_Bellingshausen,hfi,0.054767146706581116,5
B,2018,5,Amundsen_Bellingshausen,hfr,0.04066145047545433,5
B,2018,5,Amundsen_Bellingshausen,hsc,0.025579754263162613,5
B,2018,5,Eastern_Weddell,hfi,0.019395530223846436,5
B,2018,5,Eastern_Weddell,hfr,0.02433876320719719,5
B,2018,5,Eastern_Weddell,hsc,0.021585311740636826,5
B,2018,5,Indian,hfi,0.029476750642061234,5
B,2018,5,Indian,hfr,0.020417015999555588,5
B,2018,5,Indian,hsc,0.029033716768026352,5
B,2018,5,Ross,hfi,0.019002728164196014,5
B,2018,5,Ross,hfr,0.03739155828952789,5
B,2018,5,Ross,hsc,0.020273239351809025,5
B,2018,5,Western_Pacific,hfi,0.050455257296562195,5
B,2018,5,Western_Pacific,hfr,0.009196914732456207,5
B,2018,5,Western_Pacific,hsc,0.0586817990988493,5
B,2018,5,Western_Weddell,hfi,0.10316866636276245,5
B,2018,5,Western_Weddell,hfr,0.09555634111166,5
B,2018,5,Western_Weddell,hsc,0.04571107029914856,5
B,2018,6,Amundsen_Bellingshausen,hfi,0.05390693247318268,5
B,2018,6,Amundsen_Bellingshausen,hfr,0.044802576303482056,5
B,2018,6,Amundsen_Bellingshausen,hsc,0.01907191425561905,5
B,2018,6,Eastern_Weddell,hfi,0.015425801277160645,5
B,2018,6,Eastern_Weddell,hfr,0.030095476657152176,5
B,2018,6,Eastern_Weddell,hsc,0.023363249376416206,5
B,2018,6,Indian,hfi,0.04708601534366608,5
B,2018,6,Indian,hfr,0.029296278953552246,5
B,2018,6,Indian,hsc,0.026168441399931908,5
B,2018,6,Ross,hfi,0.027178533375263214,5
B,2018,6,Ross,hfr,0.026767712086439133,5
B,2018,6,Ross,hsc,0.02002970688045025,5
B,2018,6,Western_Pacific,hfi,0.058144792914390564,5
B,2018,6,Western_Pacific,hfr,0.020725339651107788,5
B,2018,6,Western_Pacific,hsc,0.04358346946537495,5
B,2018,6,Western_Weddell,hfi,0.10773253440856934,5
B,2018,6,Western_Weddell,hfr,0.09579795598983765,5
B,2018,6,Western_Weddell,hsc,0.050495535135269165,5
B,2018,7,Amundsen_Bellingshausen,hfi,0.03680545091629028,5
B,2018,7,Amundsen_Bellingshausen,hfr,0.04073382169008255,5
B,2018,7,Amundsen_Bellingshausen,hsc,0.02002207562327385,5
B,2018,7,Eastern_Weddell,hfi,0.025808610022068024,5
B,2018,7,Eastern_Weddell,hfr,0.03605712950229645,5
B,2018,7,Eastern_Weddell,hsc,0.023089665919542313,5
B,2018,7,Indian,hfi,0.044774506241083145,5
B,2018,7,Indian,hfr,0.02304081991314888,5
B,2018,7,Indian,hsc,0.023816021159291267,5
B,2018,7,Ross,hfi,0.02496449649333954,5
B,2018,7,Ross,hfr,0.03819708153605461,5
B,2018,7,Ross,hsc,0.023903729394078255,5
B,2018,7,Western_Pacific,hfi,0.060527950525283813,5
B,2018,7,Western_Pacific,hfr,0.035323366522789,5
B,2018,7,Western_Pacific,hsc,0.041226282715797424,5
B,2018,7,Western_Weddell,hfi,0.08654823899269104,5
B,2018,7,Western_Weddell,hfr,0.07252343744039536,5
B,2018,7,Western_Weddell,hsc,0.052033599466085434,5
B,2018,8,Amundsen_Bellingshausen,hfi,0.05535563826560974,5
B,2018,8,Amundsen_Bellingshausen,hfr,0.05451007932424545,5
B,2018,8,Amundsen_Bellingshausen,hsc,0.02218450978398323,5
B,2018,8,Eastern_Weddell,hfi,0.05825411528348923,5
B,2018,8,Eastern_Weddell,hfr,0.06306542456150055,5
B,2018,8,Eastern_Weddell,hsc,0.016879770904779434,5
B,2018,8,Indian,hfi,0.04678812250494957,5
B,2018,8,Indian,hfr,0.02645329385995865,5
B,2018,8,Indian,hsc,0.02297414466738701,5
B,2018,8,Ross,hfi,0.03999059647321701,5
B,2018,8,Ross,hfr,0.044505178928375244,5
B,2018,8,Ross,hsc,0.024867292493581772,5
B,2018,8,Western_Pacific,hfi,0.07209665328264236,5
B,2018,8,Western_Pacific,hfr,0.03552574664354324,5
B,2018,8,Western_Pacific,hsc,0.03899334743618965,5
B,2018,8,Western_Weddell,hfi,0.09413990378379822,5
B,2018,8,Western_Weddell,hfr,0.09337121993303299,5
B,2018,8,Western_Weddell,hsc,0.030124425888061523,5
B,2018,9,Amundsen_Bellingshausen,hfi,0.06329900026321411,5
B,2018,9,Amundsen_Bellingshausen,hfr,0.05758582055568695,5
B,2018,9,Amundsen_Bellingshausen,hsc,0.018613120540976524,5
B,2018,9,Eastern_Weddell,hfi,0.065428726375103,5
B,2018,9,Eastern_Weddell,hfr,0.06463828682899475,5
B,2018,9,Eastern_Weddell,hsc,0.012731857597827911,5
B,2018,9,Indian,hfi,0.06164319068193436,5
B,2018,9,Indian,hfr,0.0395217090845108,5
B,2018,9,Indian,hsc,0.02197820506989956,5
B,2018,9,Ross,hfi,0.04008116573095322,5
B,2018,9,Ross,hfr,0.04012088105082512,5
B,2018,9,Ross,hsc,0.021308351308107376,5
B,2018,9,Western_Pacific,hfi,0.07417615503072739,5
B,2018,9,Western_Pacific,hfr,0.03283892571926117,5
B,2018,9,Western_Pacific,hsc,0.04540330916643143,5
B,2018,9,Western_Weddell,hfi,0.1101277619600296,5
B,2018,9,Western_Weddell,hfr,0.09558049589395523,5
B,2018,9,Western_Weddell,hsc,0.017869465053081512,5
B,2018,10,Amundsen_Bellingshausen,hfi,0.0466679185628891,5
B,2018,10,Amundsen_Bellingshausen,hfr,0.04150307923555374,5
B,2018,10,Amundsen_Bellingshausen,hsc,0.020022021606564522,5
B,2018,10,Eastern_Weddell,hfi,0.06201972812414169,5
B,2018,10,Eastern_Weddell,hfr,0.05558984726667404,5
B,2018,10,Eastern_Weddell,hsc,0.012161575257778168,5
B,2018,10,Indian,hfi,0.09008383750915527,5
B,2018,10,Indian,hfr,0.062245297245681286,5
B,2018,10,Indian,hsc,0.0268558356910944,5
B,2018,10,Ross,hfi,0.03648260980844498,5
B,2018,10,Ross,hfr,0.03277551382780075,5
B,2018,10,Ross,hsc,0.01930237002670765,5
B,2018,10,Western_Pacific,hfi,0.09804704040288925,5
B,2018,10,Western_Pacific,hfr,0.053624436259269714,5
B,2018,10,Western_Pacific,hsc,0.04932057112455368,5
B,2018,10,Western_Weddell,hfi,0.10117997229099274,5
B,2018,10,Western_Weddell,hfr,0.0794556513428688,5
B,2018,10,Western_Weddell,hsc,0.02022060751914978,5
C,2013,5,Amundsen_Bellingshausen,hfi,0.02905406802892685,5
C,2013,5,Amundsen_Bellingshausen,hfr,0.03266439959406853,5
C,2013,5,Amundsen_Bellingshausen,hsc,0.00600409135222435,5
C,2013,5,Eastern_Weddell,hfi,0.03965151309967041,5
C,2013,5,Eastern_Weddell,hfr,0.043324172496795654,5
C,2013,5,Eastern_Weddell,hsc,0.006107736378908157,5
C,2013,5,Indian,hfi,0.03129763528704643,5
C,2013,5,Indian,hfr,0.030037175863981247,5
C,2013,5,Indian,hsc,0.003750450909137726,5
C,2013,5,Ross,hfi,0.0380026251077652,5
C,2013,5,Ross,hfr,0.04141147807240486,5
C,2013,5,Ross,hsc,0.005668997764587402,5
C,2013,5,Western_Pacific,hfi,0.05074506998062134,5
C,2013,5,Western_Pacific,hfr,0.05379214882850647,5
C,2013,5,Western_Pacific,hsc,0.005067372694611549,5
C,2013,5,Western_Weddell,hfi,0.0639428049325943,5
C,2013,5,Western_Weddell,hfr,0.0720481425523758,5
C,2013,5,Western_Weddell,hsc,0.013479389250278473,5
C,2013,6,Amundsen_Bellingshausen,hfi,0.036573030054569244,5
C,2013,6,Amundsen_Bellingshausen,hfr,0.033846043050289154,5
C,2013,6,Amundsen_Bellingshausen,hsc,0.006795134395360947,5
C,2013,6,Eastern_Weddell,hfi,0.05472845584154129,5
C,2013,6,Eastern_Weddell,hfr,0.05190274119377136,5
C,2013,6,Eastern_Weddell,hsc,0.007041160017251968,5
C,2013,6,Indian,hfi,0.0323355570435524,5
C,2013,6,Indian,hfr,0.028095923364162445,5
C,2013,6,Indian,hsc,0.0042396429926157,5
C,2013,6,Ross,hfi,0.0424923449754715,5
C,2013,6,Ross,hfr,0.03990263491868973,5
C,2013,6,Ross,hsc,0.006453119218349457,5
C,2013,6,Western_Pacific,hfi,0.05237957835197449,5
C,2013,6,Western_Pacific,hfr,0.050106726586818695,5
C,2013,6,Western_Pacific,hsc,0.005663551390171051,5
C,2013,6,Western_Weddell,hfi,0.08258894085884094,5
C,2013,6,Western_Weddell,hfr,0.07694948464632034,5
C,2013,6,Western_Weddell,hsc,0.014052487909793854,5
C,2013,7,Amundsen_Bellingshausen,hfi,0.0421457514166832,5
C,2013,7,Amundsen_Bellingshausen,hfr,0.039051104336977005,5
C,2013,7,Amundsen_Bellingshausen,hsc,0.007711321115493774,5
C,2013,7,Eastern_Weddell,hfi,0.06310854852199554,5
C,2013,7,Eastern_Weddell,hfr,0.06001133844256401,5
C,2013,7,Eastern_Weddell,hsc,0.00771770253777504,5
C,2013,7,Indian,hfi,0.037139639258384705,5
C,2013,7,Indian,hfr,0.0352851003408432,5
C,2013,7,Indian,hsc,0.00462118536233902,5
C,2013,7,Ross,hfi,0.045427799224853516,5
C,2013,7,Ross,hfr,0.04234827309846878,5
C,2013,7,Ross,hsc,0.00767366960644722,5
C,2013,7,Western_Pacific,hfi,0.061807796359062195,5
C,2013,7,Western_Pacific,hfr,0.06159990280866623,5
C,2013,7,Western_Pacific,hsc,0.005588192492723465,5
C,2013,7,Western_Weddell,hfi,0.10581168532371521,5
C,2013,7,Western_Weddell,hfr,0.1003781259059906,5
C,2013,7,Western_Weddell,hsc,0.013539396226406097,5
C,2013,8,Amundsen_Bellingshausen,hfi,0.055776916444301605,5
C,2013,8,Amundsen_Bellingshausen,hfr,0.052807971835136414,5
C,2013,8,Amundsen_Bellingshausen,hsc,0.007398050278425217,5
C,2013,8,Eastern_Weddell,hfi,0.06625126302242279,5
C,2013,8,Eastern_Weddell,hfr,0.06293321400880814,5
C,2013,8,Eastern_Weddell,hsc,0.008268028497695923,5
C,2013,8,Indian,hfi,0.038688525557518005,5
C,2013,8,Indian,hfr,0.03679722920060158,5
C,2013,8,Indian,hsc,0.004712779074907303,5
C,2013,8,Ross,hfi,0.04631521552801132,5
C,2013,8,Ross,hfr,0.04293311387300491,5
C,2013,8,Ross,hsc,0.008427560329437256,5
C,2013,8,Western_Pacific,hfi,0.042126357555389404,5
C,2013,8,Western_Pacific,hfr,0.04183182865381241,5
C,2013,8,Western_Pacific,hsc,0.005596913397312164,5
C,2013,8,Western_Weddell,hfi,0.11675885319709778,5
C,2013,8,Western_Weddell,hfr,0.11155582964420319,5
C,2013,8,Western_Weddell,hsc,0.01296503096818924,5
C,2013,9,Amundsen_Bellingshausen,hfi,0.06944668292999268,5
C,2013,9,Amundsen_Bellingshausen,hfr,0.06309946998953819,5
C,2013,9,Amundsen_Bellingshausen,hsc,0.007925339043140411,5
C,2013,9,Eastern_Weddell,hfi,0.08441457152366638,5
C,2013,9,Eastern_Weddell,hfr,0.0780760869383812,5
C,2013,9,Eastern_Weddell,hsc,0.007785536348819733,5
C,2013,9,Indian,hfi,0.03974591940641403,5
C,2013,9,Indian,hfr,0.03598979115486145,5
C,2013,9,Indian,hsc,0.0046900250017642975,5
C,2013,9,Ross,hfi,0.05397476255893707,5
C,2013,9,Ross,hfr,0.04778755456209183,5
C,2013,9,Ross,hsc,0.007725570350885391,5
C,2013,9,Western_Pacific,hfi,0.06326761841773987,5
C,2013,9,Western_Pacific,hfr,0.058839984238147736,5
C,2013,9,Western_Pacific,hsc,0.005528498440980911,5
C,2013,9,Western_Weddell,hfi,0.12624336779117584,5
C,2013,9,Western_Weddell,hfr,0.11705344915390015,5
C,2013,9,Western_Weddell,hsc,0.011474832892417908,5
C,2013,10,Amundsen_Bellingshausen,hfi,0.08199837058782578,5
C,2013,10,Amundsen_Bellingshausen,hfr,0.07724284753203392,5
C,2013,10,Amundsen_Bellingshausen,hsc,0.00633375346660614,5
C,2013,10,Eastern_Weddell,hfi,0.10424073785543442,5
C,2013,10,Eastern_Weddell,hfr,0.10026156902313232,5
C,2013,10,Eastern_Weddell,hsc,0.0052997395396232605,5
C,2013,10,Indian,hfi,0.07109569758176804,5
C,2013,10,Indian,hfr,0.07109568966552615,5
C,2013,10,Indian,hsc,0.0035501010715961456,5
